SWAPPER,EXPECTED_ROI,ROI_STANDARD_DEVIATION,SHARPE_RATIO,WIN_LOSS_RATIO,MAX_TRADE_PROPORTION,MAX_TOKEN_ROI,MIN_TOKEN_ROI,ROI_RANGE,IQR_ROI,UNIQUE_TOKENS_TRADED,TRADING_DAYS
HNpEcqW4P9sUgjVGmdwUCDsquQXeNVNrFE6MD3hvriXT,0.01120129509,0.02001741706,0.5595774449,0.5,0.05368489658,0.04897439401,-0.002408236503,0.05138263051,0.01448910359,6,31
F3DCte3HtxRAsVB5cN9vwMoeg9ZYHabGSjwCPDksm71S,0.01109968487,0.1261602358,0.08798327888,0.4545454545,0.02309751808,0.4561331556,-0.3665301884,0.822663344,0.09305159364,44,22
4UivYp3pWdNHPeCEkv59oxDEwNUDYVtpzFhAZ52Sk2QA,0.01090642447,0.5625261148,0.01938829893,0.5,0.08561085475,1.919520555,-0.5068803943,2.426400949,0.330564153,17,20
Bw4zy9YvNA7dZJK4T5JcoE3uY5rKEGVJna5wMkx9tXRy,0.01073715058,0.5118480438,0.02097678066,0.5357142857,0.1252681164,1.395348168,-0.8576532761,2.253001444,0.4706276399,29,13
92kFUALGH74TDTjSJ3WH9qG5L58JdK7duUjxnYkpN7pN,0.01053333889,0.05219748244,0.2017987643,0.4558823529,0.05455737383,0.163886875,-0.2106597525,0.3745466275,0.04799400544,68,11
McZUWSjaWofvXsTm6WYhDgveTVrtrGuWKG312446vYw,0.01051367597,0.05675324656,0.1852541338,0.2631578947,0.02687237861,0.2361191526,-0.06305100656,0.2991701592,0.000590351064,19,19
FF9ZNEpQCUcd6BaPmG78FLby5snKQSNUKkiJ6HthyvCe,0.01045947834,0.3273155462,0.03195494096,0.5175438596,0.02144638013,1.683372513,-0.7889466444,2.472319158,0.3012987089,121,36
GjD1UMXEitFDSxhg8Gt1LEJkb76cUoCx7oitdiqE13Hd,0.01043856644,0.4001188393,0.02609042526,0.4268292683,0.05218993625,1.643858894,-0.8429486719,2.486807565,0.3876635856,85,11
3B1JNcwMEm7QgWadCQZbyWbug2ZfmnpP3DGAzZokDRAM,0.01036343452,0.1054066764,0.09831857785,0.3,0.08884462151,0.3279617486,-0.1685266512,0.4964883998,0.01068754911,22,12
9gVKJ5x4ZdVWEMWySHnRuqC5S2sGwMB7zQXQbhQmpwJm,0.0103010432,0.7586272163,0.01357885262,0.387755102,0.0767695209,3.893560456,-0.8204993195,4.714059776,0.5933235679,49,18
92RaBDLRYC1GdyUqnhNU24yV65j1GQ4H5Xu4NXXWc7Fr,0.01027806375,0.9312465452,0.01103338404,0.3582089552,0.06346826028,6.1659703,-0.7890101673,6.954980467,0.5000833845,70,19
61qND3inyZotVYqNUCAwmrXLcCnQ2yEiSRnoJt6abGdr,0.0101432962,0.2914130339,0.03480814921,0.5744680851,0.04486170602,1.054119648,-0.6996946645,1.753814313,0.2449914607,51,28
EXBxc3gziCgHdVpWN2pEXgys3GCdNgFqrcDXVduaEwjU,0.01009351325,0.03680417133,0.2742467755,0.3714285714,0.02779899113,0.2016473068,-0.008622346875,0.2102696536,0.004634039243,35,37
o149JMpJ2Hf8mNJkwBUNDyM9iVXu5ZbJrBpNVPUgqop,0.01008523932,0.300833145,0.03352450639,0.4056603774,0.006886457794,2.032827718,-0.8935106799,2.926338398,0.07535690477,241,28
A3CKVQZzwkvxZeneCZyFV95qR11VS5smtHQqVyoRHohU,0.01007535491,0.1658496786,0.06075066033,0.6241935484,0.003227358453,0.8918783434,-0.7491524515,1.641030795,0.1317220621,626,24
6UFG7yvfNgpEpifngPYATysPGLWu9Ra1WteNrVREtMKa,0.00987685742,0.0943896975,0.1046387386,0.3888888889,0.006752629203,0.5677596436,-0.8511884408,1.418948084,0.0199255202,306,15
9MMJjT2Bkru2vxZri2PRMXWvrqsnnohJL66N4CuaSCFK,0.009876031841,0.4502883664,0.02193111747,0.4309462916,0.004618710797,3.018709832,-0.8417590436,3.860468875,0.4287450895,881,86
325GHu1qhoikzY5HCqBwFu8LXePNnXnGfXvCYBFbPdXb,0.009873050439,0.2295024438,0.04301932651,0.3333333333,0.1338634193,0.399576817,-0.3751205058,0.7746973229,0.1021359989,11,11
CtmE7TtZWbAru2Bvij5rXgdWsyMeJ2osccNXBpNi5Na6,0.009862439996,0.403677728,0.024432273,0.5034013605,0.03362512906,1.194606594,-0.7837493037,1.978355898,0.5251727815,178,30
E6eYGYS4tQS3pbbmd6FhRNfnkiNZMbaPS121nNqifXar,0.009777800803,0.5077250022,0.01925747026,0.4277879342,0.01013428673,4.94790082,-0.9024158174,5.850316637,0.2786643528,647,36
3CCTjsLaKe9veufg4VidcbVqHKzm3sTEr4XL4pcPJoBE,0.009677703042,0.08890701832,0.1088506703,0.4333333333,0.1019295302,0.3774251977,-0.1419154338,0.5193406315,0.05802406154,31,12
9ZidyZ45RYHEWH95vsucAagtag9bGbwowj22qNzjV1jM,0.009550838747,0.3102778059,0.03078224206,0.5198237885,0.01509548051,1.134319961,-0.7657947427,1.900114703,0.2840662207,244,31
752GrDJXZ3xxFJLnb7LFn9NtJJaVTEqnjt5nrRn8aR1X,0.009499940505,0.043028168,0.2207841929,0.3529411765,0.03813518722,0.1567334833,-0.1018505395,0.2585840228,0.008970589132,34,18
BbFXmvUaZaYhAcPdCsRo3CMZimPuEbkGD5pLdJ3bo8ny,0.009405875729,0.3713437341,0.02533183762,0.4492753623,0.01644551155,2.605161536,-0.8007275746,3.405889111,0.3182622204,212,31
CABqTRBqCzgARHXyJDWDMhqAPtSni35LCyerpVVm4SuK,0.009367303358,0.4867115836,0.01924480036,0.5245901639,0.02499554367,1.746938602,-0.8453974247,2.592336027,0.3246218091,64,28
GkxrsjQ7kaX4p3cMSs4CrkV5syMwPjh9o7TfhGpMdMQN,0.009329570308,0.0232386927,0.4014673304,0.6666666667,0.08554979079,0.07707997947,-0.004037227513,0.08111720698,0.003234805858,12,10
6qk7X4n6KqCw6NGBetoQ381hFVyT6AmCiD5o4ixLRvFS,0.009296368284,1.282046322,0.007251195316,0.2,0.04077546576,5.259650599,-0.7198618868,5.979512485,0.431649116,20,12
91Xn7F2iTo8uitX3GVu4bgsi4P5A5Br6mP67Ls8euQi9,0.009257067639,0.031246624,0.2962581698,0.35,0.01922366612,0.1339734767,-0.008325713948,0.1422991906,0.0003665189115,20,18
8B8qarbWC3HYDQoiJgJpwDCQSTTWCAwmhBnZ36SqchCQ,0.008977510808,0.02955630406,0.3037423695,0.4285714286,0.05163357983,0.1553294432,-0.004505131263,0.1598345745,0.005712296215,42,25
9LpfqaZ6iyX7x8ucXWeAQN8Y3sfqkuA5u4faiYS5nyyC,0.008735781884,0.400562043,0.02180925901,0.4339622642,0.02808449352,2.049267385,-0.7350875548,2.78435494,0.2553440104,60,24
GfZhxJNqn7rGkU9yGo93SGToJVaauEdQQ8hJ9bnbYrUn,0.008735420134,0.16565552,0.05273584631,0.5053763441,0.01117287965,0.8124219942,-0.495183767,1.307605761,0.05103527259,93,18
CfYfSxQvz7w2tZRYpYvJvB4ppWLaFc3Zoa73SEawnbM8,0.008582499714,0.2605269753,0.03294065149,0.4848484848,0.06257483284,0.7301814975,-0.723373223,1.453554721,0.2032409776,70,29
F77oyyVob2BfTyUWoa6mDsSa1XxrhrcaXAKhvu9bAbsw,0.008569538196,0.3865093089,0.02217040693,0.4342105263,0.02195521969,1.598207699,-0.8809622459,2.479169945,0.1989146576,77,44
FgdPLPCAGVBHfNpN2gS4fco6Y3QCeJRDqtQtjXZQhRaB,0.008489700869,0.4384745944,0.01936375153,0.6666666667,0.05273460427,1.406433106,-0.905531758,2.311964864,0.4602340674,46,16
2oNwz3ZirwGbKMeYUWiGyJVxbJ9kgcbeFLhqVLUTPUvT,0.008385949231,0.01962964154,0.4272084752,0.5,0.1039778872,0.06161606124,-0.001461606307,0.06307766755,0.002380700509,14,12
EmeNojEnvrXf9BNx2JC8PdvnS1hvWESQHUVhE64cxE9r,0.008305568462,0.4338191925,0.01914193768,0.5185185185,0.005707647071,1.325040244,-0.8708830602,2.195923304,0.489621948,352,30
JtmHT7fZN79A25YhwRghUwN1NzrfceGGS5WGQn798jd,0.008278034748,0.4067097939,0.0203540457,0.4050632911,0.03244997298,2.030516762,-0.5821925771,2.612709339,0.252024256,79,18
63WmNYmimV2NdHtWWtzmTJitw6ZThV7kT21gh511p5A9,0.008213040758,0.2656924127,0.03090929728,0.3899082569,0.03650688398,1.577629061,-0.7071154529,2.284744513,0.1460000564,222,23
3hJVuuSJUEmNP6vBBhEhXmBZD95HARAdwYGdEQtEjfCt,0.008181475659,0.1032569476,0.07923414211,0.5,0.09546925566,0.3640132051,-0.1838011792,0.5478143844,0.01367152778,21,12
5xU8wmZf2HYetJg1pGkd6ZT67YGiTWz3b1HLtx69kVJJ,0.00807100835,0.2754384593,0.02930429818,0.4333333333,0.06872809332,0.5974340942,-0.9118600995,1.509294194,0.09715554,35,20
Brb5fNhFiacZwftgF5FqWNtYtUzXs99vqDMFWvJcpyvt,0.008023740571,0.1002764697,0.08001649865,0.3888888889,0.1053259141,0.3286255918,-0.2235343243,0.5521599162,0.01896563988,19,10
2YCp3a9hxuT8h2SkXbUp7nxtYinEzpKatH2yKtHmpL1q,0.007957473795,0.02951633797,0.2695944334,0.5,0.09120704758,0.1014650481,-0.003813898258,0.1052789464,0.003690874345,12,10
7n2jCrSbv5tL5reu7iYTmZJX9GnomRpwVr7vZ2WYhcHQ,0.007873117374,0.02161661407,0.3642163155,0.6153846154,0.6592255328,0.07760602856,-0.009897216031,0.08750324459,0.004913920981,13,17
GVHt8sjVGRjwx2eS7qEqqHXpphVHRfpsG8hG6iQcBR4b,0.007842298693,0.178744739,0.04387563354,0.6020558003,0.003248690899,1.818452439,-0.9131048899,2.731557329,0.1323131849,704,72
Eo1TFoXPSJqUYAqqkNE8iuo5G3mx8ax7bQiBUrL7A3tu,0.007803846594,0.4627625239,0.01686781858,0.4716494845,0.004501423123,2.508661023,-0.9540085817,3.462669605,0.5126755411,416,35
AWKQFFK7Sranrh6q69hruoMEAUMesGyJ49M1QNHeecb8,0.007755547365,0.03058414153,0.2535811286,0.4545454545,0.09171573777,0.07787597187,-0.03980389206,0.1176798639,0.001586044444,11,10
3H9u5PU17gyRMFxN5L2r6bR5jDJGvfTxJC61hYJ3XrGC,0.007662956926,0.6451525778,0.01187700383,0.2335329341,0.024146058,4.038592854,-0.8705284526,4.909121307,0.251246223,168,17
6UsJiWxFeRipDCvdipdsvCmy4oiPMVxitqJKzzBPrY8q,0.007646443197,0.9366727497,0.00817169728,0.4240963855,0.0102416828,18.018018018,-0.9029285431,18.920946561,0.2388802921,428,49
8NznVVZaJXe2ETaBoDrv6FuapP8hZUksqV5zvVmzUfjy,0.007638103855,0.05134068943,0.1487726552,0.380952381,0.2257389566,0.11319012,-0.1554652839,0.2686554039,0.01839746742,24,13
GuhrJ3PBcjGKPNHYrj2tEvHRW1jaWQC5ZxPFWNQVrUHm,0.007635289644,0.3725041223,0.02050007119,0.3621227888,0.002563234949,2.823954503,-0.8021487459,3.626103249,0.2970537889,970,35
FnyeAzDSbrWWXwYnmEVcU6h1Gz2ZxL4uE7ZvE9wu9zGW,0.007621006577,0.03637284884,0.2095265552,0.09615384615,0.03157626753,0.20080819,-0.05108709316,0.2518952832,1.065123224e-8,52,19
CgcoZRuKGaR4XEdsFMNxKpHfkWyxMqExavbotjybRwgS,0.007509020245,0.2210976075,0.03396295938,0.4205128205,0.0103239135,1.063416412,-0.7489009759,1.812317387,0.1462284421,393,26
Ffy9QtEuyXLC1XqZd5QxVivHRfjPbBWWpq6sqDgAotH7,0.007496049236,0.4107902352,0.01824555908,0.6111111111,0.09424783425,0.9327612824,-0.7185208583,1.651282141,0.4446050731,20,12
3jr2Q6Ubmdgfdo7xWFhV86VfpBgtV8JJS5vN4kfpKrEb,0.007469296913,0.3742571321,0.01995676797,0.5037593985,0.04341190418,1.018885333,-0.7161740499,1.735059383,0.4661355173,142,14
Bthd7BsCG6R4ZXBgj22uxdug2HTx21nQkUTTaVwkmgqT,0.007449313014,0.07866146078,0.09470077205,0.2777777778,0.1289414414,0.2072672851,-0.09354054054,0.3008078256,0.01554222296,19,12
2JtwffY5RpsJTi8rysWaa5wRmh6qALCzUDd7HpExpX2w,0.00744519316,0.03868291397,0.1924686085,0.2867647059,0.00795019851,0.2974750886,-0.04336836,0.3408434486,0.0006575106803,136,17
zHSjZSVzywbsHZLq6zmrgNAnhKWQLQwBioLTzyS98pA,0.00742500183,0.3446449896,0.02154493861,0.3918128655,0.01043841337,2.587237032,-0.7156376493,3.302874682,0.1760023232,179,35
ERZUsXakNb2cLta4LMX7ue9MEQ1yQRB9LCwSBX6Ve87K,0.007416662836,0.7504482061,0.009884709786,0.2836879433,0.01017843639,4.754340375,-0.8835837308,5.637924106,0.4690160316,299,29
2txiFMhoCMvGXNYXgCcdpRkJdZNq2UvonALSSHERZUTU,0.007358362656,0.1276865887,0.05763942422,0.5919811321,0.005658719807,0.920213424,-0.8551691009,1.775382525,0.00855612475,428,28
7ggHCtkTRK4Cr7qh8wy4aHSFtkR6KhrNiT4c9R5fxwiw,0.007235328942,0.1128386608,0.06412185138,0.2857142857,0.08417391304,0.3802679512,-0.2121446694,0.5924126206,0.02149629607,30,13
3DP2Sa5xes7gvzS2QbkajhfNjTPPFpEkLq5QJg9Tyo8G,0.007100042333,0.02355710206,0.3013973989,0.5454545455,0.1072045087,0.0778977756,-0.004928035314,0.08282581091,0.001432916576,11,11
8cDRNrBQSpwMZpM96XKSBgz7izE935fzek5wSeERzzsp,0.007031730118,0.4365868909,0.0161050735,0.4736842105,0.01464257476,3.674765951,-0.8114350584,4.48620101,0.4714570055,216,50
ERqBLfWpSWGPN8ZeotyvCugvUyPYEiNUz8qgAKhGQ4Rd,0.006954895642,0.02113461064,0.3290757756,0.3333333333,0.03457242152,0.0632955179,-0.00119783061,0.06449334851,0.0005093289594,9,29
5aNrhXhu4xU7hoAYs39yGfkjXaNtLDZ46YP1vfhiS8MA,0.006823920059,0.3159983426,0.02159239714,0.5454545455,0.03126028638,1.245030642,-0.7455867649,1.990617407,0.3368403307,70,24
8CBad8JZK2dJfZbWRCsHbwCELZNs6ZUcXZEvXvsqzCjZ,0.006693314742,0.2217573524,0.03018095785,0.6043478261,0.01193714899,0.7522396146,-0.8656112868,1.617850901,0.2214891822,238,16
EwhjaMFveG2o76JSqSLgL4QtFovb73nZD3gNZ6bMu1aa,0.006637121789,0.06241234647,0.106343483,0.375,0.1026564611,0.2396624339,-0.1517495089,0.3914119428,0.01169024141,24,10
AYXhqAAE6YxPDdaVGJXGQDtxRbTcVHVgcLdrjAUeNJP6,0.006623952677,0.2766515703,0.02394390331,0.358490566,0.03419746872,1.729269861,-0.6427263666,2.371996228,0.121917529,108,19
CrnssJsQ2U4wA8fczzM1HcQnc24nEW7QineHwxVZEQoV,0.006618874588,0.03132345198,0.2113092404,0.3714285714,0.05921810937,0.09394911891,-0.1120339257,0.2059830446,0.01013365867,35,24
7a3RdDs2xZ57DBTAdx7w8p3pvkuYS2o2y9EYsYmg8wL7,0.006510642309,0.2327186001,0.02797637011,0.3902439024,0.05718575073,0.8684077532,-0.4195667902,1.287974543,0.19957563,42,16
9HsDSMAw42L5NTWExEHoYFLzXDijm65gE37GNpnqpXYj,0.006504106939,0.07789415832,0.08349813184,0.5294117647,0.096,0.1771232018,-0.1631421256,0.3402653274,0.01334798085,19,10
6dBXkahUfDDFxNtZQC7uQQGU5PNERaLhFRviYXMbYuma,0.006474361012,0.4517098178,0.01433219397,0.4705882353,0.005345381227,3.652329913,-0.9130163636,4.565346276,0.4472925241,406,28
DqsL1HRmHuuLzjPCvmGr6UecppTNvLpyZxHcsDYzU2dJ,0.006473829457,0.3292891692,0.01966223673,0.4344262295,0.008764687722,2.411538453,-0.6024126687,3.013951122,0.2274013122,122,29
Di4J8BjcfkH7mGsETHoDPLExzSsHWyHwpBC9FwhcGMXZ,0.006435887165,0.176552806,0.03645205003,0.5882352941,0.1711402875,0.2078118429,-0.5519557784,0.7597676212,0.1402500179,19,15
6k5nqK5zbu9D2qWx2CmTFWzWKEkzzSuy3Qjos47FY5Ky,0.006304591101,0.02945942359,0.21400962,0.4166666667,0.6869031844,0.09852536412,-0.01275865886,0.111284023,0.008378676306,12,13
ncyRHE73SQssBFchY6JL2ypGKiPHkKMgaV33iz1JC4s,0.006288878317,0.01614456485,0.3895353251,0.5,0.1178217043,0.05204501884,-0.004347052326,0.05639207117,0.006746935139,12,18
AJmNDgWKqZUsPQi1SJugP83F7zwrkokqmbNgoPAZ7ANu,0.006266568337,0.1005234545,0.06233752867,0.3913043478,0.0805393586,0.4047710732,-0.1660261086,0.5707971818,0.01224685577,25,12
F41uEq1PWV7v6AGvCLzRDENDp3bSQQRaQbFbm9yVQujw,0.006073570852,0.310438536,0.01956499705,0.4410958904,0.007329124209,1.563515816,-0.8593589467,2.422874763,0.3445839755,745,30
EKrkgAGNgFAZRHMFNeZXbS5D1a6pa8Jm5KqSRjRedpiw,0.005991062522,0.05653628939,0.105968992,0.5555555556,0.1139817629,0.180265508,-0.1073321778,0.2875976858,0.01020717619,20,10
8yFifVBhH4Lk4kXSSBmFZg3TskssinStB95z7AT7x3Pm,0.005934983686,0.02247907424,0.2640223035,0.2307692308,0.1102661169,0.08056940431,-0.003319886474,0.08388929078,0.0007050655973,13,14
5qH7KDuZqiaVaE51sc4ybKrwp5HqAPFix5agTteLh3wm,0.005929793635,0.01315199957,0.4508668369,0.5384615385,0.1382828652,0.0356450136,-0.00375316928,0.03939818288,0.005389180344,13,15
GBHtoVtitwX3LrH7RMmJtfeGFKf6M75eTNMv1q9FrJSf,0.005791041711,0.2036177871,0.02844324301,0.3494318182,0.02996964697,1.797397506,-0.7300797214,2.527477227,0.0316383925,354,15
CyhUNDbdms5QsKbLciU44yGwRWdFqAyxnrwYuKsNQMZ6,0.005783932109,0.01813632884,0.318913808,0.4615384615,0.650007052,0.06567737222,-0.003840718008,0.06951809023,0.003334202896,13,20
Hnsaj35U3E5nUV8TqCwCYUAUMYZmdEUJUaVHVijVjJH8,0.005729056372,0.3506411775,0.01633878452,0.4603174603,0.0678056473,0.6515069183,-0.8760454386,1.527552357,0.4273900829,67,23
2huHZAzdx967KA5JVSj9NPg6xpFLcd9ZoyduxXZbb2aa,0.005708368211,0.6107258907,0.009345384662,0.4745762712,0.06691090378,3.883222302,-0.7904780868,4.673700389,0.445317616,61,17
ALRAe8nHZP6AygE9K7gHJbJpeFh2zqCmmtVE5rPRyM7a,0.005633869768,0.4626644782,0.01217721817,0.4522613065,0.01163973215,2.804192078,-0.8398706696,3.644062747,0.4540426914,211,27
4Up78HyB2fetZypYB3AEz5F8KnXoHhKhtPscnq5ZZUZn,0.00562930181,0.2478263306,0.02271437536,0.5340909091,0.03293061086,0.6714289769,-0.7565504791,1.427979456,0.2663709596,110,20
541z8Vq7B54JybU5NYDEQmH3c8CuB1h1Pybi64etgAFE,0.005562443382,0.01696717342,0.3278355944,0.5,0.613868531,0.04690013632,-0.01378787782,0.06068801414,0.01668807774,12,18
EAd3y9RaY27LNiGm98Rvqt3C9JAwenxgR6KUQ54bkovW,0.005499392784,0.1717300067,0.03202688399,0.534351145,0.03190275398,1.570236502,-0.3032945099,1.873531012,0.05915979758,134,33
8wNNzAbg2UrYv6v1Q8cvJKUmsmPfroy8fueMLJ9Po9xd,0.0054811488,0.02439023099,0.2247272198,0.375,0.08012130373,0.09667422631,-0.004221794135,0.1008960204,0.002555952875,16,15
5kDqTHVak6mfUi9EgRJzAZcshj86WnaCoBKWg1Zzq8Uf,0.005449576852,0.0151407885,0.3599271895,0.5454545455,0.1002608228,0.0507449952,-0.0003496647896,0.05109465999,0.001433677629,11,12
98s7KwNeyqScz5UcaF3UJpoQvtLcBAxBufN5V5JxMsMQ,0.00541575734,0.1024507894,0.05286120466,0.4666666667,0.07496735172,0.3224257096,-0.2027401058,0.5251658154,0.01828968504,33,14
2bypRefdsjZhQqapPqzkevcjRkP4X1doKywevi4r5WZ3,0.005396377608,0.2000077004,0.02698016396,0.4907407407,0.02263108243,0.5669637454,-0.6616631415,1.228626887,0.1347851667,109,20
6svQPpvcoAxsjRDfvH8FzRaFgZ8oBpSngjB6ARECABAL,0.00538378036,0.1794511533,0.03000133951,0.4102564103,0.03086071938,0.4453308715,-0.4492501682,0.8945810397,0.1294708555,41,13
6WedTySo5tcPs9bwwwZ7bNVfyL95ACZEkRb6DhXzNYRC,0.005381027209,0.01464430818,0.3674477761,0.4285714286,0.05127564012,0.03283712152,-0.006598284118,0.03943540564,0.01253676868,7,31
5AwsUuj7K7krQ6HQGZ2VoxAVEZJg2pCUixZKwFxmVbnb,0.005367607791,0.01489840218,0.3602805605,0.2352941176,0.0874569447,0.04519300575,-0.006658120734,0.05185112648,6.277777787e-8,17,13
HuYSZbLDqTTD7HnVqEhejnkwTq4t9FsJnFXsRyrMV8Cc,0.005276240486,0.01274450004,0.4140015913,0.7142857143,0.6035957288,0.04685847738,-0.003078375751,0.04993685313,0.004688751504,14,17
BvVgxEM6UaL6HQb2fJwztkZu5uDqzjeHpaJCjkAZrLFM,0.005222922748,0.1914935767,0.02727276569,0.5555555556,0.01320291891,0.4774665105,-0.4738898537,0.9513563642,0.2026849375,154,18
FQvXiuLnqGvz2nTqJgvuF5NEdzvfbLVCyxnnMkafWMPq,0.005122936864,0.01351246325,0.379126563,0.5833333333,0.1065855488,0.04765933756,-0.001624628096,0.04928396566,0.003254259381,12,16
BvUvEFEQZY2NRcHzzKQAJos7A2a4SHRLVRz4tW416frW,0.005088241668,0.02182081749,0.2331833144,0.4666666667,0.04267226722,0.05821997772,-0.06884539154,0.1270653693,0.01243386989,30,22
EquXCZxKQnbpvt2HRHVYgvwkk3NaTSqN9Vw7MPfYgun8,0.005087131162,0.375785637,0.01353930519,0.4117647059,0.03921568631,1.045537289,-0.5294128773,1.574950166,0.2616670016,30,10
DpNMuriFVRyw8mbmsJFD7fx2xQwvAMYtARai6ouasXyL,0.005037758737,0.3896340931,0.01292887362,0.5480769231,0.02350144064,1.781691242,-0.9215467721,2.703238014,0.4209873702,108,41
89Aon5X8xGMrPMkhqDYzbZ66Eqi2eFyqJTm9ESBa7BxC,0.00498565371,0.01675591262,0.297546243,0.5384615385,0.5818259417,0.06037620255,-0.003806353804,0.06418255636,0.002170111672,13,24
3iZomfkgzFt5VkrU4WTejwKwReRaJ8ECWeWiCExzN4Uv,0.004977079136,0.01406898821,0.3537624073,0.275,0.03172375846,0.0774248516,-0.01446409865,0.09188895026,0.001444443344,40,15
E65btFUYHbgrxnGxjemHq32ZYPUNjesehZUyebaHYTHj,0.004960381467,0.50732083,0.009778243431,0.5277777778,0.1165223577,1.42815907,-0.8967336162,2.324892687,0.614124916,43,19
HAYhmpJ3ZK1zjiNHtkJTYkptMcAY7uMnUU8L5KJinsEy,0.004945193047,0.5735165108,0.008622581833,0.5,0.1203517339,1.615205748,-0.6975537788,2.312759527,0.6844515672,18,12
BphsV6XncZqDEPbFRqex4DERpj9MXfPPKcRioiZobu6K,0.004923588309,0.03377344345,0.1457828343,0.55,0.1218851571,0.09904233161,-0.05601528889,0.1550576205,0.01316764545,21,10
G57ofBHbsfXr8XeZ5R79N7pcPotnNnhNA1Pxz4BrQBMW,0.004904579847,0.01930206269,0.2540961516,0.5,0.06695459953,0.08198066618,-0.003970408005,0.08595107418,0.00168980166,18,15
FqYh9yk5bVM68oii9hf1ih6j8fJzwG8C2RRxjFamFLyz,0.004898734651,0.4958004041,0.009879970582,0.5733333333,0.03312293189,2.219741235,-0.983703469,3.203444704,0.4189853402,89,48
9YkAFBcei624VgdEpLTv5sQ3rLhy7zBFPtDNG3TV1puZ,0.004847764108,0.2257254273,0.02147430947,0.4198717949,0.161893604,3.084595053,-0.5992066669,3.68380172,0.138605656,323,54
Evtb3gGKpYDP8xLDeK9qrHVV7n4RzEd1WQbxXzvCTPxK,0.004793038342,0.1387522739,0.0345431335,0.2666666667,0.1160914388,0.3432723611,-0.15974925,0.5030216111,0.063306525,17,10
Hc72qchzKtWEVykFUcAkL62BPcQRw1jRTjGCPDEiko5x,0.004733624118,0.01516126576,0.3122179247,0.2727272727,0.0482922746,0.05015691448,-0.003606027367,0.05376294184,0.00100262145,11,33
2zGrwdRFEfCcXEe4ykBX1gpBbatDNwkrCRzBvLjPFCWU,0.004641501735,0.01710104922,0.2714158824,0.3333333333,0.08588386539,0.05875994479,-0.004108047985,0.06286799278,0.0006803083931,12,14
4SZcbDkaHbvkzhBrfJpG2nG3QaGGmuNCWMqQ4XReM4MP,0.004641434537,0.01439866271,0.3223519748,0.2571428571,0.04069878563,0.06548652713,-0.008457229038,0.07394375616,0.0004132398337,35,19
2e1jyzkFCf2ZVG5XTgcMhXpzpzvtCQmm2NZnT8qz5VAf,0.004457075779,0.1115495739,0.03995618381,0.4117647059,0.11598588,0.3580790341,-0.2018370213,0.5599160554,0.006035774648,19,11
e7A2RezL4CAdzVW3tReYVJ9u7Gt7TAPiSfGj6FBKqxa,0.004447191255,0.01632603659,0.2723984322,0.1111111111,0.04324684883,0.069703628,-0.000717335,0.070420963,4.592244504e-9,27,16
DpjXAizZ94xEEAuHwF7orvTX8brmn6B2L26eAyyq9PPh,0.004419786597,0.2045551948,0.02161227087,0.5245901639,0.02725611875,0.4419347309,-0.7954159282,1.237350659,0.1438448514,63,11
5yksr8FpHhwk2y6N8oGwEbmYkvviR7FeCJkWMNWnq5ZU,0.004419037288,0.4437247675,0.009961770361,0.4173913043,0.03563280017,2.519353605,-0.638465559,3.157819164,0.4047773116,123,11
CbHamVscS24PpYCGZHjpxh8cTEkGZFcAr6TZ4EaGzxGt,0.004417217922,0.08177237954,0.05401780862,0.4347826087,0.1025763359,0.3440711236,-0.1418710914,0.485942215,0.0109878192,23,12
F7w2YzqLQsBHJvXdKwGF2VuQYcsTsUC7AsFgA3yiStRZ,0.004380004555,0.04825326468,0.09077467179,0.01851851852,0.03184498153,0.3503253039,-0.01998456115,0.3703098651,2.863576299e-8,59,49
5wjgttNfZbo2LPNpFMwPatv9k2PXcKa9dGWGxJ7oFBZh,0.004377587868,0.2513397276,0.01741755036,0.5875706215,0.02369165039,0.898540754,-0.6492897684,1.547830522,0.3088955301,184,24
8hygHhiEi2rP6Rs36ZWwpg8X5e4WNFm49zB1vk2H5Q44,0.004362073469,0.01934488941,0.2254903409,0.2608695652,0.0292971019,0.09022169998,-0.03287618781,0.1230978878,0.001200645114,46,33
AABCPPFLfnx1Jsw9Ph71Qy9eoZb5JjouEpUJXDmxBhoB,0.004259573151,0.2217729903,0.01920488598,0.3854748603,0.01258491269,1.350538946,-0.8359926633,2.186531609,0.019750747,185,36
CiesBm9hqmGhrz8yb8Qnhw6YygdiWbp3jCrFJ7oziKKQ,0.004250793795,0.5082873756,0.008364502528,0.4230769231,0.01862893309,3.102517565,-0.6833097632,3.785827328,0.3057512943,57,19
3XVS4YLWqex5a81gWXiCDhBsvqFtmyhPHid6st3jQCWY,0.004246869035,0.008257778411,0.5142868852,0.6428571429,0.1025461621,0.01616474813,-0.01070038,0.02686512813,0.01364016233,14,18
3QemCmoWBimKLHmtn13LPkBcQ7TP6aUN118fML9gRGhG,0.004243910493,0.01146282204,0.3702331839,0.5714285714,0.1249301317,0.02948342611,-0.01084425529,0.0403276814,0.01396730317,14,18
HkhMYH2m21CC83QoDnFvtsK8aMj8aE2VcbA5uJpcUfq,0.004228678681,0.3814881753,0.01108583074,0.5063291139,0.0223356705,1.245624304,-0.6413673058,1.88699161,0.4949248885,89,11
