WALLET_ADDRESS,UNIQUE_TOKENS,TOTAL_PNL,TOTAL_TRADES,PNL_CATEGORY,TOKEN_COUNT_CATEGORY
CTgWZu3QhAnDcELApQZ1QvbDD8iJrAV84NnEEvJ2BJnK,13,0.36169557,13,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
7inngds7MXy41SgZhMQCkeWqSyy3gXvLNxyepY68pdv3,13,-1.114146046,13,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
7LRjgo4wkbafpygMzdpDCeuKV2GRqiLCTw7GJe93EJFc,13,-2.13e-7,13,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
CaefiGD7QJuhtXysRga4PAH6M8enZ218GW6fvECMqLPy,13,0.504166654,13,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
2rYSqfpjTF4tprzhYWVm3xmKsxDXvVEJJU2umDuiAiiX,13,-1.022835766,13,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
GFd7MofobqzLTPy79ebKykD76SaNBNz6rJdFfRHQNSSa,13,-1.540582301,13,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
AZ41Tr48Xb7Fw5piqJqyEBp6fwwuPd1nHEJjMXD2M543,13,-0.226387492,13,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
EjM7osecVKQTrhyyvU4VqWu6xpEx7UwCgLv2GWXdu27d,13,-0.47606032,13,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
9PYPDbFPF5hAxhYMHnQ6gyEu6suR6XW3pRPpoTWcLPZR,13,-0.131771196,13,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
ELbqzmkFbrSqz4dayaoRF1auNhLBUCENoQkjHDfqkMPX,13,-0.302000551,13,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
5RMQhySK9WYEDhPfMpSkptr4q3aqmytVTNG9PeZwEizK,14,-0.875401203,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
8255BcTdu93F2xwHNpkAkjcgqhFSep8jx3XvJxsMKQrC,14,1.149627993,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
FwTBzDrkEHtByPP1wbLAe8gza8e89A7UC8u5qXCr4p6k,14,-0.608902792,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
9XZwDEKH3MX2RVNXSD32fVJ9knf64uJZjG96jrptkAKb,14,-1.00839846,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
7TjePeoTAJa24NkCtMvYoprk965ZRy9or3eAzMZVTUGm,14,0.614715593,14,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
8JaFqJsyK7Pk9fqNr1cJKmRjCmqSKEJsKWC2ZBN3TcJM,14,7.352333744,14,LARGE PROFIT (5 to 10 SOL),LOW (11-25)
91tmzBu2yNikcnReBsQFA6JPtHwQQ7jM8W7PmM5NE7jg,14,-0.166470779,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
6KcJx4WmXP2AJ5z5JkwXEVZJFogRanGo47TxvetXJDHc,14,5.919831694,14,LARGE PROFIT (5 to 10 SOL),LOW (11-25)
7K4uBLGUgio55zusguNwRDR51e45rWGpqr4MY6x3wu2Y,14,-0.964456813,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
F4vEm82TCwvCkdqjGWS3b7YaEoyEXGZEm4vWoGPX5tde,14,4.178498073,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
8V3LzbXK8jP8o5yoZ2qQDS3DJY8BQx6EKB1oqdD4XKZQ,14,-0.15094942,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
44wuqAdbdU7LB4tMgVnoejWKFin7wpJJ7bGMhtkJpZX6,14,-2.548916385,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
4ZKvD1ybGWhdUFRDVp1b5VdYtuygkf6iz4ztfkmoL3Gw,14,-0.38319474,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
8U91d2k13Vs5R8Pt5vEn1rUPFzCTSiYvPvfYR8uG6hLA,14,0.669369601,14,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
6RycDTf8uB9udy7JkjFb9dTS84MXvNrVR5xX1Z5NGVC3,14,0.238636656,14,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
CHHLEQKsUU4pVjihBnf71Udgf6Q6Ps2q6ZrG2MmHkbuv,14,0.240864691,14,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
BxvzWSQHrJayTP3D4kLofUDWNw6D7io4pmNxeEa1ygLU,14,-1.873978893,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
Bh2hqYNTDUEDWJ2pf5JSmb9TSURAHCUp19g3zdNaUqMX,14,-0.265901451,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
CLdQPCJ5jagCUMQhY2Lq1eweXxRBQD9S1EXdoPGV4QLy,14,-2.463646511,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
9Yw2vbFRNwWzdEXffpL5SEaCLG6mgiKsuRxrLzTznbst,14,-0.000218086,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
RB2dGGUec4Fa6JmMaUam4QGfB3B2kwjmXj9JE41QgzE,14,-0.002866807,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
BztQNZZZVate5BJqmehUoxySprWKUdv2kzznor8UccCP,14,0.000093748,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
4QWAbUyzJqftnTRTkpaJk4U8we4EfEEYYWFzeq33zaP7,14,-0.018270789,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
Eq8MoxJjD7M7f4x1DR7FfGv7dh5iYddnbb9Jjbsq4qDo,14,-4.024931225,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
3DH8aPQcd9D2bkzzypdVKyJWgTVa8K78uVdVuPqM4GjT,14,-4.73e-7,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
AQWVHLusq2JLAJGsd21xnREhjeWxUzaC1GRYHmSyzxyP,14,0.534161987,14,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
5F2dtszFAWurpLPxXP6CSASQSkHqMioanrWncYg7NMb4,14,-0.061222821,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
GEZv9f1sBZjw9k5DrG7JZ8V6S5ccQ86H7Zm8C579haTk,14,-2.031975799,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
Hp26vRRLG7neKSkxix9yxo9246FAuv5XQTumYbJe75NP,14,-1.474085636,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
8b5ANqPGSwWQbBKK4nSdXn4p2ES4bKWDNtKWFxVTUzdT,14,-2.169342714,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
8UEYrafMgGkzxVx5kasm8J3NKuzHt96ygYBkVpWoV6Zp,14,-0.0000608,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
4oCvhqe8RTYpGz3i95ctjMEp86Y8K9CJhCbbmd43stP7,14,-0.551724624,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
Bwu8hdA8QM1kYEDsxDVRzBawxAHqZBXn2YYscvDmsyQ8,14,-0.073534395,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
G6yq6QVvXspGChkbZDtLkodVftZPUhWEusjgJu1rVkWB,14,-1.721891062,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
9M4einj5EmyKWXMXQHkufbyYcf8yRgpzeuFYTiaMFiqe,14,0.000481449,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
3Trma9F6ppvufc42VbgCrdF4J78Q2SE7JzbfWUzD8nbT,14,-0.779279677,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
EHMzMvivKFkR6pUzj6dk8s5H3qPsxP8qb2yHJbnZP7Jw,14,1.500075977,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
62WEJngoTGymMfpMJpGfTDPrKR78cKXctpPLrmYThw5f,14,-0.802188309,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
FE6pbLComg1xuswWLwyBdg9E35ygzGqGoFPxTSPYaxdS,14,-0.000047602,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
6tH669sSAFZb1hYkGqDKoDqaAhhyCjDDHB8M35SHNQrA,14,-0.15470753,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
DQgxhtqZoeBw5nkYk2uWw63bFkcwU9hhAuHyNujd9PPU,14,-1.062160527,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
Aux9RuonUrFDuTbF9jdNymaAUJaxr2HsTd1PCtf6Fi8H,14,-0.000344397,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
2oKjedduNJqjC2b1K5wWaBqQSXBUUQG9wL7NUQYkibrj,14,-0.035314815,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
7J3EkDJbJtDMhKm6Sof2BeAzhfqWKqr4EPYX5kMtLQqQ,14,-0.038151376,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
Gy1bp4BXFrXNd1Kq2hgUccotyeCPDv3wv4rXuySuodFE,14,-1.031359033,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
7dxF7fHDmiUU36EmvAHKmLC52YL9WQ9uPUcf3Dv75B12,14,-0.268265092,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
41mHTVdo4NBtFDwhDc2nswY1BK4s4eZoonSJXgkFYQAA,14,-0.417741556,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
2skh7egzj6rrWzUwECyAMpkv88SWUB13rSZ5XcyBfd7u,14,-0.030204351,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
A126shgFq8Fq3EGpWep43aU6XmCjK6xPpD42bSB8dcUX,14,0.00134049,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
Cq9Bnohzo1UmwYQj2tR13enfTsHDyh4DC6fV8BmCKt9W,14,-0.4395761,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
4qkMt9hEfSf3j9bNzMFgod77X5y6EKmr5EPtmdHG77nq,14,-0.496296579,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
Ed1Ab8sQ21EhcYD55TfA7bY3wGPUQovgCnb8WLbq2SF7,14,1.346127431,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
AjMWSoJxgYLhtHG61G6Zsg4UHs4TGrDwAGWrHkxUC4e8,14,-0.015653549,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
4PDT1DUfaSp1LQvsiQGSrWjimxcb3wCy9sy2C995zP89,14,0.000547035,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
3qiS872zmmS5yqwiUiN36NSmqfJiootkMFAQkrqz7rMt,14,0.00022711,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
FiTZQNDfQZFtYWuaLAzA92ifpgyFSnSEs2PRJMaQRegW,14,-0.000831288,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
FLdWLokg3Zvr5DnyVRBCa4rG6DrMAvAqRYv1dtDwko9w,14,0.04734966,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
BpBQUKZ9t63NXhSHY6nzVg51hHvmSLW84onhn8GpECDP,14,-0.968136537,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
J86X3H2iKM5cuFReKRBccoWq6TJLwTPepFxTRWkCNMYq,14,0.029623921,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
B3m7NcXA74hKwwiLNBYzEcciizJ4h3L6yUCFkFmrE8ag,14,-0.00007278,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
HvrokoPcyzgK6rdcaHUXBWRmkqEc8bLcpyB8eQGinEWc,14,1.415920254,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
HnMgTBgG87Ry1toJedt7L8mVBsEz1yNkAk6FuVrBeeD3,14,-0.278195781,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
GEFNft4TqhRMsh6t8u28pGBzZLn7yCTRvHfYY8TkWCc9,14,-2.076438405,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
oEorcNFx1udFaG957TCKB4K5ADrUJAMYf2cV4pyVP3C,14,-0.447241041,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
DwTu8VfYRTSrYzaVdR1zADJcati4SEDSNTJK4qXpxW7x,14,-0.230605647,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
G1u59FAjNm2TnpFKfe7ogWJTHEyp1cgivHaJsjS5STGA,14,-2.550742284,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
2J7Li49HYE1YVGj5NF1q1cLpgFFTUGKBouzPqEhhLPLz,14,-1.365947087,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
EBFsDgwXSPjPhvrYVwZZMUDdKBw1QXEUmFq1fHBmz7bZ,14,-0.333461148,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
5dQHyiyk79d65CHgHH66HBF3rfSJZ3LoG1eyKxVogsSn,14,0.000130022,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
CkHh31Cg7mvZHSjvRgX8yKkgVbPrfdr9PcRGdXaSHNh,14,-2.278676625,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
B45vHqXSGvGCn8DXRKb3KGnGwVteA2RFNfjjhQX8dXAi,14,-0.520953909,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
8BBfBjdeBe2HetK3c13ET6PsEtZeod5kwWt47YVMawyw,14,-0.002561805,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
JBXBjxLUp6A6piZftVQgDEbjZpuBKwY9YThjCbqAzCaN,14,-0.000202372,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
9NcefGj1TWGWi9P2z5vDk22NsyA8LHpHY6k6NRYFiiBG,14,1.236345019,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
3speEoHbTc65kAgWjK4BV4CNw3iEvAw2aZr4ysDMvLsX,14,-0.066592463,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
FWesbAoZv7Ff1vrSN5WYnbs1F6Z5pzn2rj2tThvAbJ8g,14,-0.34705331,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
J1x5qb6ja1T4GXTRJmtbRVNdKs74hWVVDns7J1WbtWpP,14,-0.000030727,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
4Q9tqNXDYbJR5hsJQtXvmoVHXrydwnCTfC78QuZqNVfp,14,-1.959711883,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
GZWx6ZvpqNpMPPshYPanRp4X3ynsg1bqwPv7pJmT3W1a,14,-0.365189844,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
Hn4amc8prDqjkjvaNw3JcM3zDXGvrmHCJcTzYdaudcua,14,1.219803706,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
PgJQ84AmDLgLNDgvGQQYC2oLkkneeNW5G5DRtbmgCBo,14,-0.268440716,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
9TPtFviBqdmodv5Dx4Wp5tnHb6ZjQwGE7F4cbV7ECMYt,14,-1.952321264,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
3u21b1UbDdFTwk5Q4UBv4FAEucUHznUmgUp3WqQ4h2AV,14,0.001065488,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
3GRbQMRnJAPMmFLJLby1ZyQYpkAQ8u23z4MwZ2uABo1W,14,-1.12271822,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
3vyeuCgGrNms3QtAXzbD4KXxoLGiXyoTiVBxpkSD6Fju,14,0.000496933,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
2xNwMZ2HsiYLk1Zmo1BT9LmdpS4vB19ZqAzm39Bm79Sk,14,-0.138568215,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
HzD7PtNcruZajC6gDw5T9fFEY5CWGDkbuPL66MFskiNx,14,-0.000382317,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
Hp5tFRiq9so6jrgU4BP48k9oQ53JUFARmLS8PhoVYDsb,14,0.001358869,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
ETvKxzz6RLLZC8ChXHo5arGDTmUK9mt8SBZk536wuE77,14,0.000024682,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
9RgHpVvk8FbihEyi35JPz15KjjHYoJGLnJ9TcyrJPTzg,14,-2.359031813,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
FY5F7mdyHgE27GjvSMgkFD1kLcBT94SR1QsogXtGKNae,14,-0.02613099,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
8AwJu4SYaMiNp5WF1iMqBZe6kNP8awexcvS5J3Ykjpsn,14,1.061923881,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
7vabKmsAPMr8QKVXVvcxtXHmEJ37gr5K3mvX72ZmuNcV,14,-0.261227311,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
2AVCA1YEcwweegqVNWviffu58czrUumP8gvNi4q2N3qt,14,-1.010695905,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
BGwpDH7LFPa8CGxbvg8sv6jYZLS1creqeYu3VXPKkW89,14,-0.000001002,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
C17BT6291pWaEE6S2Ddahg1cnQ8aQ3AMD4nq3WTmzFUy,14,0.305554984,14,SMALL PROFIT (0.1 to 1 SOL),LOW (11-25)
GxPQfhsJBXDZuQb67LA9WWoe2DPe6AYM74kVg3n6oC8E,14,-0.951562952,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
5qSpWrLaAd2J5ohnd6BKtM5yHSEcHcjZFGmsACet17eY,14,-8.322248325,14,LARGE LOSS (-10 to -5 SOL),LOW (11-25)
7Bs9mJ17gck4Mf3svowg7kGDUWSfJzAnJd8YiGvcFXZ5,14,-0.000127289,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
ABYYKLdbad5vEyy1qDeV7nxkm1TQh1ZS5PY6BjnZhHv,14,1.021269215,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
EDkNjvLZEYSs8BNoQALxTHZF5RwEtqbEUgYaEGCeGYP6,14,-1.218815862,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
E2WQLc9gLEpHyEXWLRBTcyX2ZhwPDDefD4S6nh44c3J7,14,-0.121062807,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
BHNoyThFbrt1mMkuH71QEcS5tJhnYzQDTQevkoH1zsHq,14,-0.288744349,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
JBizhG61fhmZEtv4T6otA2Bvc77wX5CvRCgTqUqupcz6,14,-5.650293863,14,LARGE LOSS (-10 to -5 SOL),LOW (11-25)
85jzW8RWNoU9fuJ857JDCJ6yLKpFgCUgZorLaX9Jjoeg,14,3.609255303,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
13f7ruLagbKLFENfKfDpDQPhzMixFBXQojBPidS2gNU2,14,-0.056753823,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
D7vihVwm2zzFLSCPDoLGcQiwiTsi4BNFhBci8RnUwjPU,14,0.001572792,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
432SpKUs4UvAh8JrDudF1Z7j7LLUv7pZGFsmoJty29Yn,14,0.000714394,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
HJRfpLKmWcPA2wSHpHHSWgDNkxcUYKgS74Zkr96buYRr,14,-0.045551998,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
6CrsMSgnjwSHp12aioKawC675ULJa3hQ7Xhg8J5V3DTD,14,2.801655293,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
Xryebj2eGrX6XiQcNBm1knt5yLmGWzC1GSP2mzCzSWz,14,-0.020191043,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
2heVeeWuo7Lbvq9tG2eS9gTb9svQxUqi66h6av8RHd5g,14,-3.202331306,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
5Jov9Y2kXccswFNnx4GbyYw5Qr2ixz4fSD5A3ohJQTAx,14,2.494000009,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
wHG4LzHKBVYU14Xcgg6zNnpYRbyWGG9JhRXpZ6a8Qmd,14,2.548118721,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
8VUNTenBkv8MMT6iqoRuznADAMVTdkws6PK5rG6dBdvu,14,-0.009872954,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
DsyLp4M61U4zn4jo3yp7SF7qxpbz5D2jgLbESRdpobZn,14,-0.145020792,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
BvJ4dQgvUYNMsLhAPm2d4S53ehLT8hX86nNTp5jvp26E,14,-1.902489,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
9uwG8NgeT5h4gK8wg3N5CqtByYEVhQiqjFu3HBGBbc95,14,-33.724937596,14,EXTREME LOSS (< -10 SOL),LOW (11-25)
FegKPi19JcxJSZhg7uDANxsVHFWhzFEHWEuV7P2EKNhm,14,-1.356216364,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
7FcNDiTDe2y3BVMKr4uzmvMESBsQz4kXF3eALoXiaFtZ,14,-0.319357685,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
CANUXWGyc1tPk3FWcxdu9ZiKiDAsCd4wisVFQTB8Yya6,14,0.000502995,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
au2uZAUSuESmseTuuCk8aH9nRdZgYPB4193UCy2xUmB,14,-0.00062255,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
GpJpt27QPxcWpwKqm1E3yPTSgQ8o7f7MppL7uCpUwuKu,14,-4.479940531,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
9Uo7kpUYhsSZjHjvJH4pLXr3qggSMeYhxSsjAfdFDRGo,14,-0.89791459,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
H8Km8CoFvykCAtHcwoAFNG5feTsFqzHdihieKXV1KPyT,14,-0.623929355,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
HQtShdLRERVESov8HZHQkrMeWD8PLNuvJD3jppNCTq8T,14,1.298390977,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
GNUGGnhFka6V6S1jtXyB9mFvffdnnbYpkNuqjmCNXbw2,14,-0.050761048,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
6G77kiD13xJSyPgnQTm1WvEpDYvGCExih5ZcW8UQmsNt,14,-0.000609614,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
59EEPXh6Fc1iVWr9afZbaqdB5wAgzTvdRUY54zGmfyzx,14,-3.41e-7,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
2GxxuBcHT9hBs1V7g8SSCmNoVygVb1QU41szdF1kCSEA,14,-5.026493019,14,LARGE LOSS (-10 to -5 SOL),LOW (11-25)
AJojjbqkzanHmPNWgNy7JE3yQhn3gBvjD8vPJCnCNswh,14,-1.147834829,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
H4XogPQ5ZW5tB4FcgakNLBasUZLy2SXgaFQAWHEJuPL6,14,-0.184445382,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
CqREM3TvEhxdLadHEbwLDC6iLzZWwgcXxtezyAqXfY7o,14,1.827885312,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
9Lm97nc9cxRxnw67J2mWyAWKrPPTW95dEh49hDirzR7e,14,-7.89e-7,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
2BBAzqdhwPQs3RVBNcGZUejsfJPzzzsU4eRvmr76Mb1T,14,1.450216361,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
HBdV3u1mZb6t9GM8n4NR5ExRbmcQEAv4ijvG4eHa5S2i,14,-0.90355192,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
FwUXibbSuVVn3dZXk8YaSRf8Y3kyZ1T7UQCH8uQgPA48,14,0.000024732,14,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
2nH1jupw6X2PuCGbAppu6wEAcFTDMdsupgGeyaPPCZhC,14,2.897560501,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
FTpHnjd5ugXqMY2W6vDBRuCb41VsT3WZVP4aeRataYeU,14,-0.784687475,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
2uv3Kg7DAcfvASoZ7kHwBETy7hDesidYnpfvXezeRcqQ,14,-0.302519115,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
5wTHYiDqCoJhxsZcK5q3adz7HoL4s9aPSwDD3aHwx7hJ,14,-0.689326629,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
Fn85xxEh1VD1ZWehFpgw4yfpnYujdAT8tj3QG7xwqdpV,14,-0.127455571,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
9LU3GnR7ZdLCMjsvmD5Zg7JTDz6fYNhQwDKii6ke9UhT,14,-2.088323145,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
Fd6PjwtX4UmWPwW4V9fdfkGJTLgBvNxUe7RSLtBjVFgo,14,-1.113667589,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
2fAvhYd1rD5dpgcePzuX91jrRbqTn6Y1pRbtP1theRqQ,14,-0.333479712,14,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
DGJvVMTXn3ds9DxHXfXZfq7MMt7MEmuSAhrSzuC6LECB,14,1.648796126,14,MEDIUM PROFIT (1 to 5 SOL),LOW (11-25)
3qhD79SzhEea1aZbL7GwEhcyFjJ4ytWrFLo2F6cfvkVL,14,-1.056152749,14,MEDIUM LOSS (-5 to -1 SOL),LOW (11-25)
Gxba56ZqiwUA8rT1YTEVEzGxCAddfufvWeA3iQHKXBws,14,-0.00753743,14,MINIMAL LOSS (-0.1 to 0 SOL),LOW (11-25)
DS99k8QxSP9n14gu5hCoSNSr7VfspuPJC4iDjmAoHnBy,15,-0.20097647,15,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
GuAUCRWPP6EHAqtD6oNCMeBUdqL97modmrZu7RC2BdyC,15,-0.268933443,15,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
63q9p1ZB6bUmEJEtxbqDoHYrUKjxMKUQ4wabgUEVHU1Q,15,0.000214143,15,MINIMAL PROFIT (0 to 0.1 SOL),LOW (11-25)
mE3XwPkj3M22DsRkBRKr73XJvnzTGpLRToD8j2QrgBH,15,-0.282074369,15,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
5Qr37nRTAYXBVmHTPrKVpdQniCPJoFaJitv2cCcnEJ8E,15,-0.665735478,15,SMALL LOSS (-1 to -0.1 SOL),LOW (11-25)
