USER_GROUP,TOTAL_PNL,WALLET_COUNT
all,-2.399999999e-8,1
all,-2.300000002e-8,1
all,-2.300000001e-8,1
all,-2.299999996e-8,2
all,-2.29999999e-8,2
all,-2.200000007e-8,1
all,-2.199999999e-8,3
all,-2.100000007e-8,1
all,-2.100000004e-8,1
all,-2.100000002e-8,5
all,-2.1e-8,1
all,-2.1e-8,1
all,-2.1e-8,1
all,-2.099999996e-8,1
all,-2.000000004e-8,2
all,-1.999999999e-8,1
all,-1.999999999e-8,1
all,-1.999999993e-8,1
all,-1.900000002e-8,3
all,-1.800000002e-8,2
all,-1.8e-8,1
all,-1.8e-8,1
all,-1.799999999e-8,2
all,-1.799999996e-8,1
all,-1.799999994e-8,1
all,-1.700000013e-8,1
all,-1.700000002e-8,1
all,-1.699999999e-8,1
all,-1.699999996e-8,1
all,-1.600000005e-8,1
all,-1.500000008e-8,1
all,-1.500000002e-8,1
all,-1.5e-8,1
all,-1.5e-8,1
all,-1.5e-8,1
all,-1.499999999e-8,2
all,-1.499999996e-8,1
all,-1.400000005e-8,1
all,-1.400000001e-8,1
all,-1.399999999e-8,2
all,-1.399999996e-8,1
all,-1.300000002e-8,1
all,-1.3e-8,1
all,-1.299999999e-8,3
all,-1.200000005e-8,1
all,-1.200000002e-8,2
all,-1.199999999e-8,3
all,-1.199999997e-8,3
all,-1.1e-8,1
all,-1.1e-8,1
all,-1.099999999e-8,2
all,-1.000000001e-8,1
all,-9.999999999e-9,2
all,-9.999999995e-9,2
all,-9.000000023e-9,2
all,-9.000000006e-9,1
all,-8.999999995e-9,2
all,-8.999999981e-9,2
all,-8.999999968e-9,3
all,-8.00000001e-9,2
all,-8.000000003e-9,1
all,-8e-9,1
all,-7.999999996e-9,4
all,-7.999999982e-9,1
all,-7.999999968e-9,1
all,-7e-9,1
all,-7e-9,1
all,-6.999999996e-9,1
all,-6.000000011e-9,1
all,-6.000000004e-9,2
all,-5.999999997e-9,4
all,-5.999999983e-9,1
all,-4.999999997e-9,2
all,-3.999999887e-9,1
all,-1.000000027e-9,1
all,-9.999999856e-10,1
all,2e-9,1
all,3.02e-7,1
all,3.13e-7,1
all,5.78e-7,1
all,7.92e-7,1
all,8.22e-7,1
all,0.000001248,1
all,0.000001287,1
all,0.000001412,1
all,0.000001424,1
all,0.000001492,1
all,0.000001741,1
all,0.000001851,1
all,0.000001914,1
all,0.000001919,1
all,0.000002501,1
all,0.000002698,1
all,0.000002913,1
all,0.000003306,1
all,0.000003318,1
all,0.000004042,1
all,0.000004514,1
all,0.000004531,1
all,0.000005205,1
all,0.000005917,1
all,0.000005935,1
all,0.00000691,1
all,0.000007143,1
all,0.000007317,1
all,0.000009761,1
all,0.000010334,1
all,0.000010869,1
all,0.000011206,1
all,0.000011256,1
all,0.000011694,1
all,0.000012309,1
all,0.000013129,1
all,0.000016131,1
all,0.000017661,1
all,0.00001846,1
all,0.000021435,1
all,0.000022341,1
all,0.000023311,1
all,0.00002394,1
all,0.000024163,1
all,0.000024165,1
all,0.000025334,1
all,0.000027851,1
all,0.000028959,1
all,0.000029078,1
all,0.000029232,1
all,0.000031769,1
all,0.000036146,1
all,0.000036597,1
all,0.000037373,1
all,0.000037768,1
all,0.0000379,1
all,0.000039707,1
all,0.000041654,1
all,0.000042189,1
all,0.000044163,1
all,0.000045135,1
all,0.000046305,1
all,0.000047989,1
all,0.000049733,1
all,0.000050768,1
all,0.000051029,1
all,0.000051832,1
all,0.000051862,1
all,0.000052025,1
all,0.000055786,1
all,0.000056011,1
all,0.000056393,1
all,0.000057596,1
all,0.000061674,1
all,0.000062733,1
all,0.000063788,1
all,0.000064435,1
all,0.00006581,1
all,0.000067934,1
all,0.000068602,1
all,0.000069602,1
all,0.000069912,1
all,0.000074425,1
all,0.000076001,1
all,0.000076506,1
all,0.00007676,1
all,0.000077848,1
all,0.000078648,1
all,0.000081346,1
all,0.000082437,1
all,0.000085055,1
all,0.000085738,1
all,0.000085827,1
all,0.000085953,1
all,0.000087409,1
all,0.00008755,1
all,0.000087654,1
all,0.000088901,1
all,0.000091999,1
all,0.000093398,1
all,0.00009439,1
all,0.000096715,1
all,0.00009954,1
all,0.00010103,1
all,0.000101851,1
all,0.000106353,1
all,0.000108375,1
all,0.000110872,1
all,0.0001132,1
all,0.000114567,1
all,0.00011507,1
all,0.000115378,1
all,0.000116783,1
all,0.00011709,1
all,0.00011712,1
all,0.000121003,1
all,0.000121309,1
all,0.000121975,1
all,0.00012367,1
all,0.000126891,1
all,0.000129522,1
all,0.000129555,1
all,0.000130403,1
all,0.000131285,1
all,0.00013213,1
all,0.000132291,1
all,0.000133084,1
all,0.000134785,1
all,0.000138271,1
all,0.000138582,1
all,0.000138844,1
all,0.000138877,1
all,0.00014147,1
all,0.000145854,1
all,0.000150032,1
all,0.000151229,1
all,0.000152716,1
all,0.000154397,1
all,0.000156327,1
all,0.000157154,1
all,0.000158327,1
all,0.00016061,1
all,0.00016268,1
all,0.000165489,1
all,0.000165869,1
all,0.000172164,1
all,0.000174326,1
all,0.000175366,1
all,0.000175619,1
all,0.000176261,1
all,0.00017659,1
all,0.000178606,1
all,0.000178778,1
all,0.000183553,1
all,0.000184837,1
all,0.000186912,1
all,0.000187943,1
all,0.000192514,1
all,0.000193077,1
all,0.000198639,1
all,0.000199895,1
all,0.000200501,1
all,0.000203345,1
all,0.000204145,1
all,0.000204721,1
all,0.000204744,1
all,0.000206036,1
all,0.000208582,1
all,0.000208738,1
all,0.000215796,1
all,0.000217472,1
all,0.000217978,1
all,0.000221012,1
all,0.00022142,1
all,0.000221892,1
all,0.000223917,1
all,0.000232888,1
all,0.000233052,1
all,0.000233075,1
all,0.00023442,1
all,0.000236391,1
all,0.000238359,1
all,0.000238528,1
all,0.000248253,1
all,0.000250332,1
all,0.000253311,1
all,0.00025411,1
all,0.000257179,1
all,0.000257939,1
all,0.000260968,1
all,0.00026208,1
all,0.000262439,1
all,0.000262724,1
all,0.000263307,1
all,0.000264064,1
all,0.000264388,1
all,0.000264988,1
all,0.000266366,1
all,0.000267517,1
all,0.000271991,1
all,0.0002752,1
all,0.000281942,1
all,0.000283807,1
all,0.000286586,1
all,0.000288821,1
all,0.00029164,1
all,0.000292519,1
all,0.000293154,1
all,0.000293544,1
all,0.000298903,1
all,0.000300189,1
all,0.000300332,1
all,0.000305106,1
all,0.000316726,1
all,0.000321013,1
all,0.000321208,1
all,0.000322767,1
all,0.000330416,1
all,0.000332956,1
all,0.000334961,1
all,0.000335863,1
all,0.000337137,1
all,0.000342562,1
all,0.000343971,1
all,0.000346231,1
all,0.000354823,1
all,0.000359874,1
all,0.000360126,1
all,0.000366343,1
all,0.000369965,1
all,0.000370369,1
all,0.000370432,1
all,0.000371401,1
all,0.000372267,1
all,0.000373718,1
all,0.000374934,1
all,0.000384912,1
all,0.000389244,1
all,0.000389352,1
all,0.000396881,1
all,0.000406677,1
all,0.000427536,1
all,0.000429435,1
all,0.000430972,1
all,0.000434102,1
all,0.000454169,1
all,0.000460365,1
all,0.000463503,1
all,0.000466217,1
all,0.000468118,1
all,0.000477751,1
all,0.000477874,1
all,0.000488278,1
all,0.000507696,1
all,0.000508631,1
all,0.000519004,1
all,0.00052828,1
all,0.000542237,1
all,0.000550753,1
all,0.000554658,1
all,0.000558502,1
all,0.000558753,1
all,0.000576041,1
all,0.000577455,1
all,0.000581339,1
all,0.000583356,1
all,0.000588152,1
all,0.000597382,1
all,0.000603261,1
all,0.00060745,1
all,0.000624252,1
all,0.000625266,1
all,0.000627136,1
all,0.000636552,1
all,0.00063769,1
all,0.000640557,1
all,0.00065278,1
all,0.000654511,1
all,0.00067099,1
all,0.000681126,1
all,0.000683984,1
all,0.000683996,1
all,0.000686661,1
all,0.000702415,1
all,0.000710097,1
all,0.000727388,1
all,0.000738994,1
all,0.000744166,1
all,0.000767023,1
all,0.000768713,1
all,0.000774011,1
all,0.000826435,1
all,0.000832321,1
all,0.000838118,1
all,0.000843291,1
all,0.000858103,1
all,0.000862612,1
all,0.000879652,1
all,0.000885562,1
all,0.000889144,1
all,0.000890939,1
all,0.000892934,1
all,0.000905145,1
all,0.00091844,1
all,0.000973208,1
all,0.00097921,1
all,0.000988171,1
all,0.000989851,1
all,0.000999184,1
all,0.001016559,1
all,0.001035468,1
all,0.001059812,1
all,0.001061213,1
all,0.001089767,1
all,0.001114218,1
all,0.001119874,1
all,0.001158468,1
all,0.001188741,1
all,0.001194103,1
all,0.001231144,1
all,0.00124703,1
all,0.001268153,1
all,0.001272567,1
all,0.001297714,1
all,0.00130419,1
all,0.001314512,1
all,0.001348174,1
all,0.001355344,1
all,0.001373359,1
all,0.001375315,1
all,0.001381201,1
all,0.001399898,1
all,0.001465516,1
all,0.001480101,1
all,0.001542163,1
all,0.001554058,1
all,0.001593096,1
all,0.001623098,1
all,0.001636676,1
all,0.001686307,1
all,0.001738038,1
all,0.001785799,1
all,0.001800257,1
all,0.001831601,1
all,0.001847668,1
all,0.001912132,1
all,0.001974851,1
all,0.002237611,1
all,0.002245023,1
all,0.002283646,1
all,0.002398581,1
all,0.002414046,1
all,0.002460775,1
all,0.002473071,1
all,0.00249483,1
all,0.002527037,1
all,0.002541172,1
all,0.002726591,1
all,0.002778967,1
all,0.002817367,1
all,0.002827638,1
all,0.002858259,1
all,0.002895716,1
all,0.002910453,1
all,0.002963973,1
all,0.003008575,1
all,0.003020183,1
all,0.003085576,1
all,0.003141701,1
all,0.003148994,1
all,0.003162833,1
all,0.003189994,1
all,0.003207744,1
all,0.003257583,1
all,0.003303402,1
all,0.003307899,1
all,0.003365304,1
all,0.003370735,1
all,0.003554587,1
all,0.00357168,1
all,0.003662363,1
all,0.003676785,1
all,0.003854011,1
all,0.003867349,1
all,0.003882904,1
all,0.003923528,1
all,0.003965541,1
all,0.003967457,1
all,0.003988707,1
all,0.004030997,1
all,0.004163833,1
all,0.004227231,1
all,0.004448761,1
all,0.004672497,1
all,0.004709187,1
all,0.004726874,1
all,0.004749197,1
all,0.004913276,1
all,0.004982364,1
all,0.005305528,1
all,0.00536918,1
all,0.005448409,1
all,0.005529833,1
all,0.00558231,1
all,0.005604057,1
all,0.005647374,1
all,0.005647911,1
all,0.00566572,1
all,0.005741661,1
all,0.005766318,1
all,0.005783603,1
all,0.005834267,1
all,0.00588143,1
all,0.005903482,1
all,0.006130234,1
all,0.006278068,1
all,0.006278346,1
all,0.006291536,1
all,0.006375636,1
all,0.006404105,1
all,0.00650093,1
all,0.006699046,1
all,0.00685396,1
all,0.00688687,1
all,0.007017371,1
all,0.007038146,1
all,0.00704289,1
all,0.007135161,1
all,0.007317794,1
all,0.007531902,1
all,0.007563319,1
all,0.007728701,1
all,0.007950416,1
all,0.008379586,1
all,0.008449107,1
all,0.008450094,1
all,0.008743977,1
all,0.00877873,1
all,0.008813531,1
all,0.008822352,1
all,0.008935218,1
all,0.009078529,1
all,0.009234969,1
all,0.009281532,1
all,0.009571501,1
all,0.009626145,1
all,0.009807282,1
all,0.009859863,1
all,0.00987049,1
all,0.010028111,1
all,0.010090014,1
all,0.010122563,1
all,0.010181706,1
all,0.010290029,1
all,0.010323728,1
all,0.010349732,1
all,0.010492022,1
all,0.010648599,1
all,0.010922595,1
all,0.011137712,1
all,0.011143319,1
all,0.011154697,1
all,0.011184099,1
all,0.011197719,1
all,0.011261762,1
all,0.011460264,1
all,0.011591537,1
all,0.011639695,1
all,0.011758161,1
all,0.012163332,1
all,0.012518874,1
all,0.012586168,1
all,0.012641544,1
all,0.012704133,1
all,0.012758046,1
all,0.012799908,1
all,0.013013977,1
all,0.013105717,1
all,0.01334252,1
all,0.01335526,1
all,0.013561196,1
all,0.013904924,1
all,0.014080388,1
all,0.014094002,1
all,0.014187425,1
all,0.014358395,1
all,0.014861629,1
all,0.015105801,1
all,0.015269395,1
all,0.015504037,1
all,0.015710527,1
all,0.015946544,1
all,0.015946833,1
all,0.01595107,1
all,0.016022252,1
all,0.016053086,1
all,0.016653063,1
all,0.016677583,1
all,0.01704218,1
all,0.017270768,1
all,0.017404486,1
all,0.017627574,1
all,0.017647648,1
all,0.017961158,1
all,0.018203454,1
all,0.01835626,1
all,0.018442719,1
all,0.018713226,1
all,0.018827325,1
all,0.01896025,1
all,0.01954289,1
all,0.019922183,1
all,0.020017291,1
all,0.020299328,1
all,0.020328339,1
all,0.020374024,1
all,0.020459628,1
all,0.020479393,1
all,0.020749364,1
all,0.020891628,1
all,0.021184842,1
all,0.021768336,1
all,0.021834695,1
all,0.021978878,1
all,0.022425123,1
all,0.022658502,1
all,0.022703782,1
all,0.022888364,1
all,0.023073176,1
all,0.023440504,1
all,0.023585909,1
all,0.023987625,1
all,0.024064677,1
all,0.024278014,1
all,0.024442949,1
all,0.024717942,1
all,0.024854808,1
all,0.025103353,1
all,0.02513298,1
all,0.025224695,1
all,0.025830435,1
all,0.026021421,1
all,0.026056317,1
all,0.026207918,1
all,0.026284464,1
all,0.026431491,1
all,0.026702836,1
all,0.026763573,1
all,0.027056303,1
all,0.027613321,1
all,0.027674834,1
all,0.027760678,1
all,0.028004716,1
all,0.028085124,1
all,0.028133864,1
all,0.028164581,1
all,0.028279366,1
all,0.028321271,1
all,0.028522986,1
all,0.028793581,1
all,0.029007396,1
all,0.029120946,1
all,0.029355928,1
all,0.029670026,1
all,0.029693402,1
all,0.029732666,1
all,0.029766996,1
all,0.02981234,1
all,0.029925658,1
all,0.029973306,1
all,0.030126681,1
all,0.030275227,1
all,0.030292363,1
all,0.030789998,1
all,0.030994789,1
all,0.031245228,1
all,0.031650039,1
all,0.031729812,1
all,0.032517531,1
all,0.032921658,1
all,0.032977576,1
all,0.033160768,1
all,0.033201127,1
all,0.033396513,1
all,0.033897959,1
all,0.033982061,1
all,0.034357012,1
all,0.034408767,1
all,0.034574173,1
all,0.034654236,1
all,0.034738844,1
all,0.034817696,1
all,0.034821667,1
all,0.035715683,1
all,0.035792759,1
all,0.036098757,1
all,0.036776858,1
all,0.036922716,1
all,0.037019677,1
all,0.03713703,1
all,0.037412023,1
all,0.037540105,1
all,0.03796606,1
all,0.038136185,1
all,0.038344719,1
all,0.038602773,1
all,0.038659018,1
all,0.038903479,1
all,0.039099456,1
all,0.039124486,1
all,0.039788845,1
all,0.039872793,1
all,0.040147526,1
all,0.040419811,1
all,0.04051667,1
all,0.040679944,1
all,0.04092341,1
all,0.040958324,1
all,0.040998912,1
all,0.041208928,1
all,0.041663559,1
all,0.041922325,1
all,0.042080292,1
all,0.042207329,1
all,0.042245607,1
all,0.04234191,1
all,0.042725631,1
all,0.043347166,1
all,0.043405284,1
all,0.043435111,1
all,0.044135515,1
all,0.044553651,1
all,0.044633851,1
all,0.044785311,1
all,0.044833143,1
all,0.044869355,1
all,0.044964312,1
all,0.045130688,1
all,0.045398272,1
all,0.045838574,1
all,0.046222636,1
all,0.046426403,1
all,0.046449147,1
all,0.046894425,1
all,0.047443252,1
all,0.048250572,1
all,0.048323859,1
all,0.048368215,1
all,0.048385922,1
all,0.048433115,1
all,0.048551852,1
all,0.048560051,1
all,0.048778272,1
all,0.04896003,1
all,0.049059477,1
all,0.049182169,1
all,0.049617391,1
all,0.049769062,1
all,0.050598768,1
all,0.050725172,1
all,0.050883953,1
all,0.050943515,1
all,0.051361447,1
all,0.051688709,1
all,0.051875835,1
all,0.051882733,1
all,0.051884238,1
all,0.052640307,1
all,0.052723243,1
all,0.052842628,1
all,0.052966866,1
all,0.053153861,1
all,0.053802381,1
all,0.053863086,1
all,0.054484316,1
all,0.05462653,1
all,0.054929202,1
all,0.055468339,1
all,0.055566694,1
all,0.05559469,1
all,0.055915345,1
all,0.05678662,1
all,0.05762434,1
all,0.057993307,1
all,0.057993567,1
all,0.058466596,1
all,0.058510346,1
all,0.058884975,1
all,0.059855942,1
all,0.060348438,1
all,0.060803402,1
all,0.06164329,1
all,0.062224616,1
all,0.063777647,1
all,0.064194743,1
all,0.064419742,1
all,0.064473192,1
all,0.065283118,1
all,0.065611253,1
all,0.066299429,1
all,0.066657595,1
all,0.06689123,1
all,0.067362794,1
all,0.068231311,1
all,0.068241399,1
all,0.070270119,1
all,0.070828944,1
all,0.071339787,1
all,0.071659748,1
all,0.071671133,1
all,0.072342783,1
all,0.072975525,1
all,0.073024693,1
all,0.073978996,1
all,0.074023673,1
all,0.074296127,1
all,0.074355318,1
all,0.074528711,1
all,0.07457693,1
all,0.074710886,1
all,0.074991619,1
all,0.075050884,1
all,0.076349843,1
all,0.076359807,1
all,0.076870206,1
all,0.077332564,1
all,0.077994899,1
all,0.078371886,1
all,0.078495587,1
all,0.080293101,1
all,0.080531334,1
all,0.081137579,1
all,0.081506942,1
all,0.081648952,1
all,0.081715018,1
all,0.081734335,1
all,0.082134578,1
all,0.083206561,1
all,0.085671156,1
all,0.085825941,1
all,0.085999638,1
all,0.087051558,1
all,0.087077349,1
all,0.087367901,1
all,0.088315265,1
all,0.089287867,1
all,0.090194519,1
all,0.09026611,1
all,0.091359376,1
all,0.092136495,1
all,0.092899829,1
all,0.093175204,1
all,0.093695542,1
all,0.094071695,1
all,0.094577007,1
all,0.096174014,1
all,0.097893064,1
all,0.098336514,1
all,0.099242109,1
all,0.102855513,1
all,0.102930867,1
all,0.102984479,1
all,0.104448802,1
all,0.106247049,1
all,0.106482453,1
all,0.106574681,1
all,0.10659683,1
all,0.107331254,1
all,0.107858094,1
all,0.108059808,1
all,0.108752806,1
all,0.109943762,1
all,0.111133169,1
all,0.111595907,1
all,0.112529404,1
all,0.112889717,1
all,0.113863186,1
all,0.114055591,1
all,0.114364994,1
all,0.114763757,1
all,0.114806371,1
all,0.114872365,1
all,0.116331509,1
all,0.116432854,1
all,0.116479152,1
all,0.116689769,1
all,0.116888109,1
all,0.117261706,1
all,0.117457122,1
all,0.118152768,1
all,0.118624775,1
all,0.118742205,1
all,0.1194949,1
all,0.119566565,1
all,0.120088418,1
all,0.120817267,1
all,0.121626929,1
all,0.123077193,1
all,0.123906467,1
all,0.124460144,1
all,0.12853462,1
all,0.128555418,1
all,0.129890924,1
all,0.129898308,1
all,0.131885702,1
all,0.132431561,1
all,0.132978748,1
all,0.133285294,1
all,0.13347164,1
all,0.133947963,1
all,0.133962912,1
all,0.134334636,1
all,0.134786562,1
all,0.137286249,1
all,0.138656213,1
all,0.139296391,1
all,0.13943554,1
all,0.139582547,1
all,0.139589076,1
all,0.139795576,1
all,0.140169768,1
all,0.140216108,1
all,0.141726432,1
all,0.142132217,1
all,0.143337757,1
all,0.14479232,1
all,0.145869843,1
all,0.146087036,1
all,0.146528254,1
all,0.146559144,1
all,0.146785047,1
all,0.148759759,1
all,0.150189744,1
all,0.15055927,1
all,0.150797854,1
all,0.151367936,1
all,0.151678654,1
all,0.153107701,1
all,0.15515787,1
all,0.15557158,1
all,0.156975907,1
all,0.157244438,1
all,0.15963025,1
all,0.159640574,1
all,0.159656614,1
all,0.163688547,1
all,0.165545683,1
all,0.166928687,1
all,0.167898305,1
all,0.169096369,1
all,0.170317536,1
all,0.170395837,1
all,0.170978676,1
all,0.17113723,1
all,0.171682752,1
all,0.171941496,1
all,0.172946358,1
all,0.174605842,1
all,0.175305581,1
all,0.17559604,1
all,0.175776402,1
all,0.176809427,1
all,0.179321423,1
all,0.180932693,1
all,0.180983948,1
all,0.183162773,1
all,0.184197303,1
all,0.185994294,1
all,0.186966172,1
all,0.18714464,1
all,0.188133957,1
all,0.188294081,1
all,0.18887326,1
all,0.189163027,1
all,0.190539191,1
all,0.191026959,1
all,0.192404917,1
all,0.194774071,1
all,0.195147592,1
all,0.195347871,1
all,0.196733126,1
all,0.199262346,1
all,0.200345953,1
all,0.203315189,1
all,0.203450441,1
all,0.203960905,1
all,0.204105915,1
all,0.204393493,1
all,0.205427351,1
all,0.206280286,1
all,0.207402128,1
all,0.208710833,1
all,0.210483475,1
all,0.211105505,1
all,0.211434242,1
all,0.216078342,1
all,0.216837483,1
all,0.217212898,1
all,0.217537753,1
all,0.218284301,1
all,0.218667036,1
all,0.219163353,1
all,0.219419537,1
all,0.221548845,1
all,0.223103164,1
all,0.224085622,1
all,0.224882322,1
all,0.226728659,1
all,0.228643051,1
all,0.230674191,1
all,0.230795665,1
all,0.231471906,1
all,0.232951829,1
all,0.233708174,1
all,0.234040119,1
all,0.237036503,1
all,0.238193531,1
all,0.239030204,1
all,0.24145474,1
all,0.24163517,1
all,0.245505809,1
all,0.250390208,1
all,0.251716798,1
all,0.255673906,1
all,0.257044546,1
all,0.257543559,1
all,0.258108401,1
all,0.258939142,1
all,0.25916507,1
all,0.260464273,1
all,0.261412732,1
all,0.262094147,1
all,0.262110267,1
all,0.262760963,1
all,0.263104279,1
all,0.263292624,1
all,0.263485348,1
all,0.263970115,1
all,0.26470399,1
all,0.2651181,1
all,0.265305722,1
all,0.26534888,1
all,0.265412324,1
all,0.265759461,1
all,0.266018052,1
all,0.267137479,1
all,0.267528451,1
all,0.27139462,1
all,0.272511962,1
all,0.273572561,1
all,0.277649846,1
all,0.277687296,1
all,0.27775533,1
all,0.278882449,1
all,0.28122852,1
all,0.283383639,1
all,0.28444006,1
all,0.285794794,1
all,0.285826021,1
all,0.287769663,1
all,0.288266982,1
all,0.290262353,1
all,0.292861874,1
all,0.294109457,1
all,0.294597888,1
all,0.295550468,1
all,0.296136985,1
all,0.296626609,1
all,0.300360025,1
all,0.300611374,1
all,0.301378105,1
all,0.302930453,1
all,0.303346839,1
all,0.303498465,1
all,0.305224969,1
all,0.307399647,1
all,0.308287351,1
all,0.309534805,1
all,0.309927945,1
all,0.310992638,1
all,0.31225623,1
all,0.313424061,1
all,0.313946095,1
all,0.314586551,1
all,0.315161123,1
all,0.319344557,1
all,0.319366207,1
all,0.320768405,1
all,0.320839949,1
all,0.322591869,1
all,0.323540452,1
all,0.324876537,1
all,0.325089421,1
all,0.325311352,1
all,0.326462642,1
all,0.326972326,1
all,0.327483096,1
all,0.33082297,1
all,0.3325537,1
all,0.332566744,1
all,0.333543792,1
all,0.333548203,1
all,0.333879782,1
all,0.338165676,1
all,0.339133347,1
all,0.339897652,1
all,0.344381576,1
all,0.344675554,1
all,0.344850758,1
all,0.346496612,1
all,0.348276189,1
all,0.348556276,1
all,0.350049549,1
all,0.350906671,1
all,0.351204647,1
all,0.358398885,1
all,0.362518359,1
all,0.364429752,1
all,0.365091111,1
all,0.36531831,1
all,0.36710988,1
all,0.369105454,1
all,0.369199033,1
all,0.371987207,1
all,0.37218004,1
all,0.374271353,1
all,0.374716376,1
all,0.374906087,1
all,0.375261576,1
all,0.375974872,1
all,0.376592153,1
all,0.380676268,1
all,0.381835856,1
all,0.382092157,1
all,0.382126152,1
all,0.383093197,1
all,0.38321348,1
all,0.386759697,1
all,0.387423455,1
all,0.388104322,1
all,0.388329704,1
all,0.388490286,1
all,0.393389647,1
all,0.393546254,1
all,0.396612384,1
all,0.397856119,1
all,0.399044064,1
all,0.400055786,1
all,0.401908687,1
all,0.403461552,1
all,0.403656333,1
all,0.407679986,1
all,0.408349082,1
all,0.408944787,1
all,0.409232082,1
all,0.410206668,1
all,0.412860394,1
all,0.412983635,1
all,0.413416505,1
all,0.414436576,1
all,0.414618406,1
all,0.416342404,1
all,0.416793482,1
all,0.417014787,1
all,0.417022197,1
all,0.417197762,1
all,0.419930099,1
all,0.420397748,1
all,0.420526338,1
all,0.421576568,1
all,0.422473573,1
all,0.423984348,1
all,0.424216228,1
all,0.424312145,1
all,0.425602166,1
all,0.426489542,1
all,0.429175584,1
all,0.431739225,1
all,0.433149747,1
all,0.434514706,1
all,0.436167167,1
all,0.438812452,1
all,0.440163999,1
all,0.440943707,1
all,0.441520396,1
all,0.442536175,1
all,0.442797665,1
all,0.447803832,1
all,0.448033684,1
all,0.448579329,1
all,0.448829728,1
all,0.449677034,1
all,0.450426312,1
all,0.453753049,1
all,0.456769535,1
all,0.458249143,1
all,0.459612649,1
all,0.468040609,1
all,0.469674906,1
all,0.47007846,1
all,0.470159053,1
all,0.472696503,1
all,0.472810686,1
all,0.474301105,1
all,0.474586551,1
all,0.477688517,1
all,0.47945098,1
all,0.479516461,1
all,0.482725318,1
all,0.483021632,1
all,0.485659178,1
all,0.487087327,1
all,0.487751144,1
all,0.490313642,1
all,0.490944397,1
all,0.495161008,1
all,0.495333965,1
all,0.495656393,1
all,0.496415893,1
all,0.498401198,1
all,0.499761158,1
all,0.500260887,1
all,0.500285755,1
all,0.501301447,1
all,0.501808802,1
all,0.503396309,1
all,0.503860103,1
all,0.506716431,1
all,0.508998504,1
all,0.51159724,1
all,0.513568747,1
all,0.514040756,1
all,0.516700341,1
all,0.522827297,1
all,0.524675819,1
all,0.525759547,1
all,0.52674759,1
all,0.530730323,1
all,0.534986831,1
all,0.538758966,1
all,0.541550256,1
all,0.5487624,1
all,0.549246292,1
all,0.555125455,1
all,0.555319491,1
all,0.558140581,1
all,0.558885926,1
all,0.562816309,1
all,0.563963498,1
all,0.568043902,1
all,0.568864822,1
all,0.572096111,1
all,0.573974828,1
all,0.576135289,1
all,0.579908179,1
all,0.581368749,1
all,0.586116223,1
all,0.588170223,1
all,0.588909241,1
all,0.592625571,1
all,0.593368272,1
all,0.596697197,1
all,0.598570085,1
all,0.599712102,1
all,0.59986769,1
all,0.600104272,1
all,0.601653856,1
all,0.606845234,1
all,0.609065792,1
all,0.60936619,1
all,0.61110092,1
all,0.611364526,1
all,0.612099684,1
all,0.612199646,1
all,0.612325601,1
all,0.616189124,1
all,0.61781195,1
all,0.619541811,1
all,0.622052393,1
all,0.622113771,1
all,0.622225729,1
all,0.622342447,1
all,0.622797322,1
all,0.629532371,1
all,0.631799949,1
all,0.632990854,1
all,0.63404287,1
all,0.636326244,1
all,0.637884171,1
all,0.642888134,1
all,0.64480557,1
all,0.647268299,1
all,0.64920875,1
all,0.651458647,1
all,0.657978006,1
all,0.66017158,1
all,0.662451646,1
all,0.665188852,1
all,0.665611701,1
all,0.671823849,1
all,0.67447262,1
all,0.678695211,1
all,0.684042042,1
all,0.686952784,1
all,0.688616086,1
all,0.690819518,1
all,0.694512037,1
all,0.697368072,1
all,0.700467123,1
all,0.705362324,1
all,0.706384744,1
all,0.711346663,1
all,0.718054113,1
all,0.723092433,1
all,0.723219799,1
all,0.725023463,1
all,0.72546685,1
all,0.727594522,1
all,0.730516089,1
all,0.73294113,1
all,0.733701375,1
all,0.737644155,1
all,0.73814807,1
all,0.739590885,1
all,0.742916845,1
all,0.743008973,1
all,0.748486289,1
all,0.750132947,1
all,0.752116412,1
all,0.760323999,1
all,0.761419342,1
all,0.764006629,1
all,0.764157513,1
all,0.76679537,1
all,0.773280948,1
all,0.773689921,1
all,0.777075849,1
all,0.782972023,1
all,0.784743766,1
all,0.784764824,1
all,0.785046844,1
all,0.786601263,1
all,0.788174582,1
all,0.788948282,1
all,0.794128769,1
all,0.795529776,1
all,0.79704515,1
all,0.799284412,1
all,0.800268777,1
all,0.800542658,1
all,0.806083966,1
all,0.806831801,1
all,0.807553667,1
all,0.809027745,1
all,0.821457427,1
all,0.822879757,1
all,0.827352728,1
all,0.834201789,1
all,0.835612471,1
all,0.835788676,1
all,0.839191568,1
all,0.840374894,1
all,0.841459519,1
all,0.845058366,1
all,0.84642843,1
all,0.855856341,1
all,0.856482982,1
all,0.856865489,1
all,0.857055068,1
all,0.859168056,1
all,0.864613527,1
all,0.876438045,1
all,0.878708239,1
all,0.879034477,1
all,0.879531673,1
all,0.88288024,1
all,0.892891628,1
all,0.894759102,1
all,0.895741359,1
all,0.897747077,1
all,0.899119833,1
all,0.899970512,1
all,0.901498481,1
all,0.90400289,1
all,0.904200371,1
all,0.905525055,1
all,0.906479669,1
all,0.909229064,1
all,0.922418977,1
all,0.926242467,1
all,0.92730284,1
all,0.929462446,1
