WALLET_ADDRESS,EXIT_STATUS,HAS_EXITED,EXPECTED_ROI,RISK_ADJUSTED_ROI,ROI_STD_DEV,PROB_POSITIVE_ROI,PROB_NEGATIVE_ROI,EXPECTED_ROI_CATEGORY,TOTAL_TOKEN_COUNT,VALID_ROI_TOKEN_COUNT,PRE_2025_TOKEN_COUNT,PRE_2025_TOKEN_RATIO,HOLDING_TOKEN_COUNT,FULLY_SOLD_TOKEN_COUNT,PARTIALLY_SOLD_TOKEN_COUNT,RANK_BY_EXPECTED_ROI,DATA_QUALITY_WARNING,DATA_LIMITATION_NOTE
Grvw77obJJXYNgDiPwG8DMK4Matfo8v82ka5ado5m7DY,ACTIVE,0,-0.1049845849,-0.2899976523,0.3620187408,0.38,0.56,LOSS_10_TO_20,54,50,0,0,9,45,0,555,"null","null"
EhyvxeBdG6hayVXj6Ybo7BbH9juR9f8qE2EKsTVmc6N8,EXITED,1,-0.1053956892,-0.3438767927,0.3064925912,0.5,0.375,LOSS_10_TO_20,8,8,0,0,1,7,0,556,"null","null"
5YntNLQnvcnDwZ7EAeN2TAJ6ix9T7FBmvh7MiEB4T8J8,EXITED,1,-0.105442007,-0.3638768049,0.2897739168,0.3076923077,0.6923076923,LOSS_10_TO_20,40,39,0,0,1,39,0,557,"null","null"
6gGcWN95vs1vSpsx7Xy2Lhj3Cz2DMgDtjiKkL9ZN1jb,ACTIVE,0,-0.1084520411,-0.3159903636,0.3432131279,0.3636363636,0.6363636364,LOSS_10_TO_20,22,22,0,0,0,21,1,558,"null","null"
6AxZe6Fp4HMwK5v4Z9nYpPDFSZ1DbhQdVmywrjbSx1SX,ACTIVE,0,-0.1084539039,-0.3904005704,0.2778016021,0.4722222222,0.4722222222,LOSS_10_TO_20,36,36,0,0,0,35,1,559,"null","null"
4ndQ98h6phJsiVeK3XqVXXgGt36YXizdy5mTCcUCB8yJ,EXITED,1,-0.1085040754,-0.2795113468,0.388192024,0.4583333333,0.5416666667,LOSS_10_TO_20,73,72,0,0,1,72,0,560,"null","null"
D8ocA37NZattZz6NYADZfghqmmss1B2GREVkyRPq6kH,EXITED,1,-0.1093481216,-0.3042291909,0.3594267902,0.3658536585,0.6341463415,LOSS_10_TO_20,44,41,0,0,4,39,1,561,"null","null"
7bSmMqsYDoH4V36up8kwXjd76kh7BgNiKUaJ6tkRqfp4,EXITED,1,-0.1093809779,-0.1151553596,0.9498557278,0.24,0.76,LOSS_10_TO_20,44,25,0,0,19,24,1,562,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
BCK1EewxoZXBJ29MTpPSM4FK9fggbWHhnmNTaL6M5ey8,EXITED,1,-0.1098842879,-0.2286627737,0.4805517141,0.4166666667,0.5833333333,LOSS_10_TO_20,395,348,0,0,47,330,18,563,"null","null"
FhHinfaryQ45qJwDpNH47TccpARYkd62P3VxWZXzQ9Eq,EXITED,1,-0.1116124994,-0.3320896547,0.3360914675,0.3571428571,0.5,LOSS_10_TO_20,14,14,0,0,2,12,0,564,"null","null"
28c23myU2TJAQpoMzR2bM8jyt7dbUrqzhhqS775biEUx,EXITED,1,-0.1120613061,-0.3296907327,0.3398982592,0.4285714286,0.5510204082,LOSS_10_TO_20,50,49,0,0,1,49,0,565,"null","null"
5JsH2dkyxPkazJy9iJq7XFJTCVXarhCZ85gvLsqjPuSR,ACTIVE,0,-0.1125768196,-0.2381821303,0.4726501498,0.2941176471,0.7058823529,LOSS_10_TO_20,22,17,1,0.04545454545,4,16,2,566,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
9prbLZcdcwaKArLhnSoPyTV2DCtVSFNpsW5YKUL3YvLz,ACTIVE,0,-0.116564717,-0.2880213683,0.4047085733,0.3181818182,0.6818181818,LOSS_10_TO_20,25,22,0,0,4,20,1,567,"null","null"
J5fDZNxHmxRQEC47mvd75bVti3gtkibFZVQtM2nktjkf,EXITED,1,-0.1175203139,-0.3897801513,0.3015041005,0.25,0.75,LOSS_10_TO_20,10,4,5,0.5,1,9,0,568,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
2SLHm7JFECfj4QmzuJ7f9Fr8rRZvYvF4PnTo7SE4ZpuM,ACTIVE,0,-0.1178206001,-0.4980269287,0.236574758,0.04225352113,0.8591549296,LOSS_10_TO_20,77,71,1,0.01298701299,7,70,0,569,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
5334fzaMzSmv7xW6sVmX9EqnhZiZAcjMdBMMHtLv3bRj,ACTIVE,0,-0.1183732821,-0.2887393625,0.4099658637,0.2121212121,0.4848484848,LOSS_10_TO_20,40,33,0,0,18,19,3,570,"null","null"
AztWiM2jwFCrGaQzEJs7DGX5Qw2HoQ5wEnjcr5KK4AuK,EXITED,1,-0.1186537226,-0.21252603,0.5583020707,0.3255813953,0.6744186047,LOSS_10_TO_20,44,43,0,0,1,35,8,571,"null","null"
8VCYP15FRwoG6LnNDSP3527TdCWNivkUZrPi2YxATyFo,ACTIVE,0,-0.1197625357,-0.3285749036,0.3644908188,0.4074074074,0.5925925926,LOSS_10_TO_20,37,27,0,0,11,25,1,572,"null","null"
DCWDQaPNFHNj8YNXbq5ZEXiQpEg5fgBHCjWRwdVGhr2S,EXITED,1,-0.1211319278,-0.4459412597,0.2716320258,0.4666666667,0.5333333333,LOSS_10_TO_20,16,15,0,0,1,15,0,573,"null","null"
JAsZrM55ik43k8f9dkf9kJxjFtPLQTxSk7QPwJ2imYvp,ACTIVE,0,-0.1215954125,-0.5426090118,0.224093979,0.2285714286,0.7428571429,LOSS_10_TO_20,37,35,0,0,2,35,0,574,"null","null"
6Jwqb3n5QtizXqqsQJJFTAQa5r4Jr1BEJnmVKEiv5248,ACTIVE,0,-0.1216042646,-0.3406489659,0.3569782291,0.1875,0.796875,LOSS_10_TO_20,65,64,0,0,3,62,0,575,"null","null"
G2NEcQKzTmEzZbpxWTpstQZ9GifHQ2kCY2xaubVLjHrD,EXITED,1,-0.1247050971,-0.4176191037,0.2986096565,0.1739130435,0.8260869565,LOSS_10_TO_20,27,23,0,0,4,22,1,576,"null","null"
A3CzkxEsCnUg9jkkDZ4WErnPNF8Gqxvdgf4kjAqmSTWN,ACTIVE,0,-0.1249037465,-0.3362720071,0.371436646,0.28125,0.65625,LOSS_10_TO_20,33,32,0,0,4,25,4,577,"null","null"
D5kQQ31tkyFFfUnJ6KV8n8TzeBjSVqsXKB9uVbi9tvQ5,EXITED,1,-0.1268212396,-0.2854070336,0.4443521873,0.35,0.65,LOSS_10_TO_20,20,20,0,0,0,20,0,578,"null","null"
8kNSvn5uAiXaE2QmX44QcQWP8tLRHwqDhjJ4auE3A1F1,EXITED,1,-0.1269277992,-1.947556291,0.06517285262,0,1,LOSS_10_TO_20,13,10,0,0,3,10,0,579,"null","null"
Ab4wap1Dx9giutqP4wtTp9dxLoi7sAX6zsh9AAnd8vRH,ACTIVE,0,-0.1277247955,-0.7044269429,0.1813173059,0.05882352941,0.8823529412,LOSS_10_TO_20,17,17,0,0,1,16,0,580,"null","null"
H88oJsZ9SNBGonfKBtJEWrR6npu4pbScSTb6kF9MpRxZ,ACTIVE,0,-0.1282716332,-0.8298507223,0.1545719366,0,0.8571428571,LOSS_10_TO_20,7,7,0,0,1,6,0,581,"null","null"
CND1JNPFS4mkcP3JXBv6gZ6mPhBaPKCsCj8Z6TBfZkBi,EXITED,1,-0.1288423321,-0.3358923376,0.3835822305,0.3846153846,0.6153846154,LOSS_10_TO_20,29,26,0,0,3,25,1,582,"null","null"
CNvG5cQnPGuKtDgpLft8HipJap8PMaHRaM7yqm6T4tkw,EXITED,1,-0.1289827893,-0.288600923,0.4469243827,0.1851851852,0.8148148148,LOSS_10_TO_20,27,27,0,0,0,27,0,583,"null","null"
9muaEiyBt743rDwgPVxgGi9YZKtF4hg3LcgQKvRfVUGL,EXITED,1,-0.1293897408,-0.5204345865,0.2486186433,0.4285714286,0.5714285714,LOSS_10_TO_20,7,7,0,0,0,7,0,584,"null","null"
4PvghkFpAtW5aRYVhf7gV8KApgnMUWJksNtxcM1cUdJ5,EXITED,1,-0.1293965057,-0.4342309304,0.2979900709,0.25,0.7222222222,LOSS_10_TO_20,37,36,0,0,2,35,0,585,"null","null"
76Djo153RsMXj1raUc5SeEDw2movnvz5WGF8ECNdM1jA,EXITED,1,-0.1296775525,-0.5152505123,0.2516786483,0.2285714286,0.7714285714,LOSS_10_TO_20,36,35,0,0,1,35,0,586,"null","null"
CSXafx3wdM5mgLt8eAdR3TkqvUvjFY2R8AqoxZZdJneV,EXITED,1,-0.1297916973,-0.8183262815,0.1586062922,0.2857142857,0.7142857143,LOSS_10_TO_20,23,21,0,0,2,19,2,587,"null","null"
GzX5hy7HHAnG455jQSJCSjyN7LaQv12qDoFEfLZdeKMg,ACTIVE,0,-0.1301747859,-0.3915975679,0.3324198018,0.375,0.625,LOSS_10_TO_20,27,24,0,0,4,19,4,588,"null","null"
2NxtDL7J4MjknRMQnyEmvM2P9Bc7JKFbBsQHnuY7r9fx,EXITED,1,-0.1302587575,-0.3341473614,0.3898242887,0.4571428571,0.5428571429,LOSS_10_TO_20,36,35,0,0,1,34,1,589,"null","null"
Ax1NU13ppGKomFhmpMCHY7D2znFP85nN4SHms2mNqFWo,EXITED,1,-0.1306619218,-0.6054773045,0.2157998671,0.3333333333,0.6666666667,LOSS_10_TO_20,15,15,0,0,1,14,0,590,"null","null"
8tJb54PBUsgsrYCiaVKzWWurkZtS2sr1oJSVqmLDdwL7,EXITED,1,-0.1314169782,-0.3914452004,0.3357225432,0.2857142857,0.7142857143,LOSS_10_TO_20,7,7,0,0,0,7,0,591,"null","null"
GBdMRRiJ4mFDjVysyAqQkg98f5vwbXnKy3xrroBj4BFM,ACTIVE,0,-0.1314623017,-0.4137283744,0.3177502676,0.1935483871,0.7903225806,LOSS_10_TO_20,63,62,0,0,2,59,2,592,"null","null"
Bin8nm33knLHsvF8EBDdfUdHD71UDDyfUGxV5M7z5M8A,ACTIVE,0,-0.1315613111,-0.2479218006,0.5306564844,0.2328767123,0.7671232877,LOSS_10_TO_20,80,73,5,0.0625,2,78,0,593,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
FeSmzPHRpSPp4r4CtGN258EjpFeaLb6VDCi5eFnVoR7a,EXITED,1,-0.1333031806,-0.339915446,0.3921657052,0.1428571429,0.8571428571,LOSS_10_TO_20,43,42,0,0,2,40,1,594,"null","null"
GvsvmwoYsXinjP9ikrSUmbWidQBEYzgoCzf1Ducznytr,EXITED,1,-0.134392787,-0.3945994461,0.3405802728,0.5,0.5,LOSS_10_TO_20,3,2,0,0,1,2,0,595,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
JB1PZMNpXkFgj2kxyA43z8Ry4um5Ap6u7z2gn5EEZr5h,EXITED,1,-0.1346986429,-0.2330367874,0.5780145032,0.2727272727,0.7272727273,LOSS_10_TO_20,48,44,1,0.02083333333,3,38,7,596,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
BrFDnpWauii2cyGBVwkCBgHLVuiZPRkPHowFFaxjJ32y,EXITED,1,-0.1360562407,-0.3571744376,0.3809237906,0.5,0.5,LOSS_10_TO_20,4,4,0,0,0,4,0,597,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
B9zxeZ8Jxp5VTxxWzgjzV65M2XZJhKuKc6jKZbUCEqkf,EXITED,1,-0.136837794,-0.7071067812,0.1935178641,0,0.3333333333,LOSS_10_TO_20,3,3,0,0,2,1,0,598,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
AiQHzFPKCYtp4Q35KLEBmUsBYcCtX6x6KgDqQyUP7YNF,EXITED,1,-0.1386289963,-0.3258290072,0.4254654843,0.4,0.6,LOSS_10_TO_20,11,10,0,0,1,10,0,599,"null","null"
7XBpT4aRHyb4QHFKC8hMqtPcQErZYy4heLEMrBy3FRMQ,ACTIVE,0,-0.1392952035,-0.3190334522,0.4366162936,0.3571428571,0.5714285714,LOSS_10_TO_20,43,42,0,0,5,38,0,600,"null","null"
8j87BRto9af4EoXkN8jsqoSm8g3tdViybqvUoWwUQFeS,ACTIVE,0,-0.1398302455,-0.2534430125,0.5517226305,0.2307692308,0.7692307692,LOSS_10_TO_20,15,13,0,0,2,13,0,601,"null","null"
D42Xarph6XFDGB9CF14hCBf32KQTE3u7FtQqgrrXdb2g,EXITED,1,-0.1399087516,-0.4808890267,0.2909377088,0.3,0.6666666667,LOSS_10_TO_20,34,30,0,0,4,29,1,602,"null","null"
5Nad64rcdKWtxCu6G5JjvfHLkzpDc8Yp3QXcqTqLyvjm,EXITED,1,-0.1399536862,-0.4283850995,0.3267006401,0.5714285714,0.4285714286,LOSS_10_TO_20,14,14,0,0,1,13,0,603,"null","null"
EeYjWBJXwYcXEE7Lt6nBGtsf9HUxgs9c3rewARRFnSPg,ACTIVE,0,-0.140095849,-0.3836279951,0.3651867196,0.347826087,0.6434782609,LOSS_10_TO_20,235,230,0,0,13,219,3,604,"null","null"
GQeGUmDpnU2exVZrMXMqC4JjcQ1QRi3yfVX1WGQ6wKpc,EXITED,1,-0.1402602976,-0.3082238041,0.4550599133,0.5833333333,0.4166666667,LOSS_10_TO_20,13,12,0,0,1,10,2,605,"null","null"
EsBvn7xh2wTo62aKSD6rKnj9QVck25RT7whipwbHtQTs,EXITED,1,-0.1403809495,-0.4068778696,0.3450198696,0.4285714286,0.5714285714,LOSS_10_TO_20,9,7,1,0.1111111111,1,8,0,606,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
DkcrQWsavtxQcd5d7eSrfjyLU4K3bgc9j6FCirxiQkum,EXITED,1,-0.14115227,-0.2414057449,0.5847096559,0.2307692308,0.7692307692,LOSS_10_TO_20,18,13,0,0,5,12,1,607,"null","null"
8dR5YxDuR7yA38zrXQ5Magoz5yg1X2qZc9xUanYuG5DQ,ACTIVE,0,-0.1417170577,-0.2395372595,0.5916284506,0.3265306122,0.6734693878,LOSS_10_TO_20,114,98,0,0,16,94,4,608,"null","null"
7aVAkN5BTQT1TmJWskRDhQyMZ41kMkexrvkwE2XRCU9X,ACTIVE,0,-0.1423594055,-0.242229738,0.587704081,0.5,0.5,LOSS_10_TO_20,7,4,1,0.1428571429,3,4,0,609,참고: 유효한 ROI 토큰 수가 5개 미만임,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
AzVcWYTQDi9gHWNxkigfH3yPGvWtXsnKr9uV3JjjKq2w,EXITED,1,-0.1426125286,-0.2726919481,0.5229803433,0.2833333333,0.7166666667,LOSS_10_TO_20,90,60,0,0,30,60,0,610,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
9Y1w4bLdXYhmJSh8ZRXGvzJG1eJJ3tVfnPi9AtrkrLzZ,EXITED,1,-0.1429713709,-0.3589201699,0.3983375215,0.5555555556,0.2222222222,LOSS_10_TO_20,19,18,0,0,1,18,0,611,"null","null"
3dLEVR9dkSZxLbVu5RRVf53TwKtaYHsELxGji6HdSyyr,EXITED,1,-0.1443062355,-0.5855043567,0.2464648364,0.3333333333,0.6666666667,LOSS_10_TO_20,6,6,0,0,0,6,0,612,"null","null"
DPHqSqkv3ARYZKfnbjauqhSF3DWGyXEqhnfYNvG9WFum,EXITED,1,-0.1445150576,-0.2802077072,0.5157426219,0.1818181818,0.8181818182,LOSS_10_TO_20,13,11,0,0,2,11,0,613,"null","null"
J4iJFvuLp9fEFUcMcCimCbV7oYMSymGj2sfs4uPp8xQk,ACTIVE,0,-0.1452591747,-0.3035066058,0.4786030087,0.3459459459,0.6486486486,LOSS_10_TO_20,231,185,7,0.0303030303,40,175,16,614,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
5wzQZwEw5yaFkjyXKoLFYj4wgoAySQ4Zsjc9fMhMrsea,EXITED,1,-0.1459596241,-0.5723266438,0.2550285325,0.3333333333,0.6666666667,LOSS_10_TO_20,8,6,0,0,2,6,0,615,"null","null"
4eT2o1zrcq8UzBGs6mHEokjcx2G6SH5uUXQaSGR75iTD,ACTIVE,0,-0.1468017763,-0.3553688451,0.4130969227,0.3777777778,0.6,LOSS_10_TO_20,55,45,0,0,11,44,0,616,"null","null"
Gq4GKT8JAJdsUcGqLh9brReqkmxnQkYKLkwjTHgdoe75,EXITED,1,-0.1501254966,-0.5143921053,0.2918503123,0.2307692308,0.7692307692,LOSS_10_TO_20,13,13,0,0,0,13,0,617,"null","null"
5a9cBVr5eagYuujMsLNFwKq6D8X6TFZKsqy8vsx4x8cj,EXITED,1,-0.1517158883,-0.2429679429,0.624427595,0.4,0.6,LOSS_10_TO_20,10,10,0,0,0,10,0,618,"null","null"
GjJ3mdU3ZLnYib9LDGr5ekAm5SurHEFuYPPhgqsvBghZ,ACTIVE,0,-0.1526510658,-0.4157455134,0.367174295,0.2631578947,0.7368421053,LOSS_10_TO_20,73,57,1,0.01369863014,17,55,1,619,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
CnuWQiezWbmzb6CyG5yTmqNtvNBecjeqekPxnR75sXsP,EXITED,1,-0.1533355843,-0.4922282498,0.3115131737,0.3333333333,0.6666666667,LOSS_10_TO_20,14,12,0,0,2,9,3,620,"null","null"
8QyvFosP79AwkwmqBHLwUe4UtjVjejGBnDRLfscSRBZx,EXITED,1,-0.1570180527,-0.6903502609,0.2274469376,0.2,0.8,LOSS_10_TO_20,11,10,0,0,1,10,0,621,"null","null"
ENhPBcN9GMECY6c7TnPEFXPraXE5wvU7j9vaTA5Pcv5m,ACTIVE,0,-0.1576047338,"null",0,0,1,LOSS_10_TO_20,4,2,0,0,3,1,0,622,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
EWA8jcMFGFvtdSPEdHXaaorTKJm7nj5rRTrYsGqwy7xU,EXITED,1,-0.1577068811,-0.5503154193,0.2865754358,0.3333333333,0.6666666667,LOSS_10_TO_20,9,9,0,0,0,9,0,623,"null","null"
GwU4s7YS2WawjjP8r4mJ4ErcaoVdNwA2cbng2rwhagcA,EXITED,1,-0.1577177749,-0.553978264,0.2847002945,0.4285714286,0.5714285714,LOSS_10_TO_20,8,7,0,0,1,7,0,624,"null","null"
FzCskDWMTGqmg8EaipeA44UxJw7GibowW4N2niVXe4ec,EXITED,1,-0.1588330443,-0.4584253642,0.3464752536,0.2413793103,0.7586206897,LOSS_10_TO_20,103,87,4,0.03883495146,12,88,3,625,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
DvUvPJt2r5MVNNpyTLs9deyCfgCeX41UNRQBdcRzvGKF,EXITED,1,-0.1602448198,-0.3603489246,0.444693487,0.4285714286,0.5714285714,LOSS_10_TO_20,7,7,0,0,0,7,0,626,"null","null"
HAzmCjsRHjGYzZsMJPMZdyzPNsGdrvfotmTtw6456QnD,ACTIVE,0,-0.1611531082,-0.2436428164,0.6614318064,0.3571428571,0.6428571429,LOSS_10_TO_20,18,14,0,0,4,14,0,627,"null","null"
7phbRuwXSMNJCtHhNHZwNgM3wdpL3JvhFtPBWLYB6c7R,ACTIVE,0,-0.1613004272,-0.4737932833,0.3404447316,0.5,0.4166666667,LOSS_10_TO_20,12,12,0,0,0,11,1,628,"null","null"
5AhBgNokh3cuFUi2pLE2bNudNFB8Z8ZVy7Dus459UFBa,ACTIVE,0,-0.1616638504,-0.6554595809,0.2466419824,0.1363636364,0.8181818182,LOSS_10_TO_20,22,22,0,0,2,19,1,629,"null","null"
8dyifJE3tZmqQk5meEmPE46kGWvRhpYsqxdcM3AyvTdM,EXITED,1,-0.1640102326,-0.4617890808,0.3551626477,0.393442623,0.606557377,LOSS_10_TO_20,68,61,0,0,7,61,0,630,"null","null"
AvDUxjT8vkM8zKp2M5vj3iQzKkfJGGzagfT6QQE627hX,ACTIVE,0,-0.164225035,-0.4710391547,0.3486441274,0.3529411765,0.6470588235,LOSS_10_TO_20,19,17,0,0,2,14,3,631,"null","null"
7CY9zAECmmWf8EASp9JHduwmc93u9UuXhsSrebp3vcaw,ACTIVE,0,-0.1656038452,-0.4140845291,0.3999276322,0.4444444444,0.5555555556,LOSS_10_TO_20,37,36,0,0,1,33,3,632,"null","null"
3eoMYNgME6aCaYs5yjTSoEnTbbCDaVygfyyE8PQ1Fm7e,EXITED,1,-0.1660227208,-0.343828092,0.4828654919,0.4,0.6,LOSS_10_TO_20,5,5,0,0,0,5,0,633,"null","null"
BJFdUGGmoie2hWbf8zLuuawyAUQrFfwGtPHAFCNUJYds,EXITED,1,-0.1668017334,-0.3334343941,0.5002535322,0.2272727273,0.7727272727,LOSS_10_TO_20,49,44,0,0,5,43,1,634,"null","null"
EHcTYYgrek3oYk36kNsDwk5rN88Ahbv4PrgwwzjJCA7i,ACTIVE,0,-0.1668438682,-0.2925463163,0.5703160796,0.125,0.75,LOSS_10_TO_20,16,8,0,0,9,7,0,635,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
AAMRkjiZaZZ1r3gQVTd16vxegJXyVU3X3PvY44c3xLHF,ACTIVE,0,-0.1679474342,-0.3860970122,0.4349876557,0.3333333333,0.6,LOSS_10_TO_20,22,15,0,0,15,7,0,636,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
G42DFPiBtFSgakYqy7DBkFxWrShm9hwJamFo1vpkXG2Z,ACTIVE,0,-0.1687405236,-0.4468008496,0.3776638378,0.5333333333,0.4666666667,LOSS_10_TO_20,26,15,1,0.03846153846,10,16,0,637,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
DJCFfFJfzQHsjLkNusbvRVcj5RBSdc9xza5T96h6ju2R,EXITED,1,-0.1691997106,-0.5041449172,0.3356172101,0.2545454545,0.7454545455,LOSS_10_TO_20,55,55,0,0,0,55,0,638,"null","null"
HbwEeaMngffRUDKaGHEyHwecwmswNAaLCREPx7GV1n6C,ACTIVE,0,-0.1694830448,-0.5790034136,0.2927151047,0.2011494253,0.7988505747,LOSS_10_TO_20,174,174,0,0,0,174,0,639,"null","null"
8WfbTU4thrSuEcyK3UVNRKELUm3k4RAhyNBGM2LFHmfM,EXITED,1,-0.1697618451,-2.555762052,0.06642318087,0,1,LOSS_10_TO_20,6,6,0,0,0,6,0,640,"null","null"
6M5EVqFKXKAS7GkZDwHhdKCah1FExYU2JGz4tgyoFjTv,ACTIVE,0,-0.1698159171,-0.3299486186,0.5146738235,0.2,0.8,LOSS_10_TO_20,73,60,0,0,13,59,1,641,"null","null"
FJ4eD4KP3x3b5ekNppT2SFfXijoYuxAvdkC3SZqoPrzH,EXITED,1,-0.170055405,-0.4570008419,0.3721117981,0.2333333333,0.7333333333,LOSS_10_TO_20,102,90,0,0,21,80,1,642,"null","null"
DAmUyEzpxCCmuAFeJW5MhE72wD7Fo6mTSUYdDRhVcRW5,EXITED,1,-0.1701384275,-0.8516132693,0.1997836737,0.2,0.6,LOSS_10_TO_20,10,10,0,0,6,4,0,643,"null","null"
CQRmuLNAkMpsMKr3ar6Ei3fDmYLxL33fk5FUyrunhYLh,ACTIVE,0,-0.1705880579,-0.5233846051,0.3259325098,0.3333333333,0.6666666667,LOSS_10_TO_20,48,27,12,0.25,9,37,2,644,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
32jGGLK49c34o7vMUYbdDWcxuBF1unZD2m3BLNVvqEHL,ACTIVE,0,-0.1719557687,-0.5211763196,0.3299378008,0.2777777778,0.5555555556,LOSS_10_TO_20,19,18,0,0,1,18,0,645,"null","null"
FiUsKXz6E6BiMYFnts2PEhMadPPZR3NoRfJKBcyRv5Jr,EXITED,1,-0.1722141903,-0.2505552734,0.6873301365,0.3490909091,0.6509090909,LOSS_10_TO_20,337,275,0,0,63,272,2,646,"null","null"
5ErGsH4aDdgvYfBk4JWuxnhAAsfoBTAfxnN6ody8cUs3,EXITED,1,-0.1726698655,-0.4491815623,0.384409958,0.5,0.5,LOSS_10_TO_20,8,6,1,0.125,1,7,0,647,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
2G1MYLZ8NRJnwqqmxoWg7uvA9GUMUMM1oXZjnzPKD5od,EXITED,1,-0.1739168437,-0.3030195855,0.5739458835,0.3076923077,0.6923076923,LOSS_10_TO_20,13,13,0,0,0,13,0,648,"null","null"
3fX388uyyAbu2Xaqequ4TxCZyPryNP4fY2sW9PPv77WY,EXITED,1,-0.1745827146,-0.2684114103,0.6504295567,0.2307692308,0.6923076923,LOSS_10_TO_20,15,13,0,0,3,11,1,649,"null","null"
5P2VSbh4Ggc9G1tSTPLoYXsMeC6Yz3271XnD1AAwzTDz,EXITED,1,-0.1758795569,-0.5751825611,0.3057804058,0.28,0.72,LOSS_10_TO_20,32,25,0,0,7,25,0,650,"null","null"
CvFVvRMcnJWb6uStACqDS2k8XMQiSbr2YBs2eiBo7ikb,EXITED,1,-0.1766558894,-0.3875490472,0.4558284704,0.275862069,0.724137931,LOSS_10_TO_20,64,58,0,0,6,57,1,651,"null","null"
66kad4DSek8EXh19VMfpKL7JhNYDbJPkqBErcuobCge1,ACTIVE,0,-0.1771774276,-0.4461201036,0.3971518571,0.1764705882,0.8039215686,LOSS_10_TO_20,51,51,0,0,1,49,1,652,"null","null"
4W6U7PTW3sB1i9W51LaX8Y98KKizhdE27gaGeibqHWMx,EXITED,1,-0.1778140876,-0.4594406844,0.3870229469,0.1538461538,0.8461538462,LOSS_10_TO_20,16,13,0,0,3,13,0,653,"null","null"
75HKe9iS9nVZPoJhUkQsuTuMvSm47ZuBY6AxHT5GAvMn,EXITED,1,-0.1781170664,-0.2758826287,0.6456262478,0.2857142857,0.7142857143,LOSS_10_TO_20,16,14,0,0,2,14,0,654,"null","null"
2yEP3fPnAWtpxAH57jryuPU5zwYtkCWso5oMpU19uzja,EXITED,1,-0.178923745,-0.4956471485,0.3609901632,0.8,0.2,LOSS_10_TO_20,7,5,0,0,2,5,0,655,"null","null"
4JzYdGmC7W45CLgL95Drwg6sJPc8opJzH2Ha31uCPpvV,EXITED,1,-0.1806840891,-0.4146722688,0.435727447,0.175,0.825,LOSS_10_TO_20,43,40,0,0,3,40,0,656,"null","null"
JAvuL6p26q62bnZ4AnQUXkHszivKJ4MHvx3AL9rsvTPb,ACTIVE,0,-0.1807807631,-0.6742293656,0.268129471,0.25,0.75,LOSS_10_TO_20,5,4,0,0,1,4,0,657,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
n6tfPHnH3rJ3ijEbZ8KFbcdfftZFPXsMs8vaDh2NduL,ACTIVE,0,-0.1832763775,-0.3234345483,0.5666567733,0.1666666667,0.8333333333,LOSS_10_TO_20,37,36,0,0,1,36,0,658,"null","null"
HN1k6TVyNrDFNZ37wpPqUokwd9QkATD1YZiwCjFY3Ajf,EXITED,1,-0.1856773266,-0.7758070167,0.2393344254,0.2857142857,0.7142857143,LOSS_10_TO_20,10,7,0,0,3,7,0,659,"null","null"
