WALLET_ADDRESS,EXIT_STATUS,HAS_EXITED,EXPECTED_ROI,RISK_ADJUSTED_ROI,ROI_STD_DEV,PROB_POSITIVE_ROI,PROB_NEGATIVE_ROI,EXPECTED_ROI_CATEGORY,TOTAL_TOKEN_COUNT,VALID_ROI_TOKEN_COUNT,PRE_2025_TOKEN_COUNT,PRE_2025_TOKEN_RATIO,HOLDING_TOKEN_COUNT,FULLY_SOLD_TOKEN_COUNT,PARTIALLY_SOLD_TOKEN_COUNT,RANK_BY_EXPECTED_ROI,DATA_QUALITY_WARNING,DATA_LIMITATION_NOTE
ppJ5k6MBwKqGqm3wSS5MrNM7yTXPGpTPUVXAmonknMF,ACTIVE,0,0.0006849398471,1,0.0006849398471,0.5,0,GAIN_0_TO_10,2,2,0,0,1,1,0,281,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
FetxuC4jqZyeVF86Q8bjWVvjpjdGrrvmTLqY1NUodSuS,ACTIVE,0,0.0006736873513,0.001290250533,0.5221368519,0.393258427,0.606741573,GAIN_0_TO_10,191,178,0,0,13,173,5,282,"null","null"
5VDB8AUUj7PpH2Lg1wT6MvrxjkfLqCekzTRxpGfuXKGN,ACTIVE,0,0.0006332812981,0.4386687411,0.001443643549,0.4444444444,0.5555555556,GAIN_0_TO_10,9,9,0,0,0,9,0,283,"null","null"
9yco8g74gvrayFAfpBWq4oLTn5sGMBBcxd69HbLFSMtL,ACTIVE,0,0.0006242095229,0.8162953283,0.000764685894,0.4285714286,0.5714285714,GAIN_0_TO_10,7,7,0,0,0,7,0,284,"null","null"
GUr1mvyjUBqW1dRhsiYZwT8fbXpx1351sWmpsGy3FS1F,ACTIVE,0,0.0006029160508,0.8164376979,0.0007384715972,0.4,0.6,GAIN_0_TO_10,10,10,0,0,0,10,0,285,"null","null"
Gk3hEtztpF375CFP7eb9dgcBVuaWJwRda92y2oYJydAK,ACTIVE,0,0.0005834325184,0.4062434987,0.001436164567,0.25,0.75,GAIN_0_TO_10,8,8,0,0,0,8,0,286,"null","null"
DYfkepsTV4nEqrgGK6pT1zZwF6rswCQpkteSinC5R4t4,ACTIVE,0,0.0005145663775,0.5163905976,0.000996467364,0.4,0.6,GAIN_0_TO_10,10,10,0,0,0,10,0,287,"null","null"
Ahu3wrgijhZRKz79JX3pip33wP2AbFBJNNkDdk5UPeWh,EXITED,1,0.0004899673191,0.2722148457,0.001799928721,0.2857142857,0.7142857143,GAIN_0_TO_10,14,14,0,0,0,14,0,288,"null","null"
H3YsKzo53ou5tE8XyRjyyT2BFUn6sWQ9S2ao1VG8wyQw,EXITED,1,0.0004634641677,0.2833133467,0.001635871282,0.375,0.625,GAIN_0_TO_10,8,8,0,0,0,8,0,289,"null","null"
F1WYuAZCaHKTyA79xA5NDhAktXajL9odTo6S47UjxQRu,EXITED,1,0.0004572905583,"null",0,1,0,GAIN_0_TO_10,2,2,0,0,0,2,0,290,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
2hkvhzVisCJjNTdUC3zLqzh1XZZZmaRFVzisFXNezjtF,EXITED,1,0.0004335892038,0.2672144085,0.001622626587,0.06666666667,0.9333333333,GAIN_0_TO_10,15,15,0,0,0,15,0,291,"null","null"
8tBL61Kkp6bzgroCsBkKPSqAuj8PhPrtyX3229DW3x6c,ACTIVE,0,0.0004302332435,0.1879691091,0.002288850788,0.6363636364,0.3636363636,GAIN_0_TO_10,11,11,0,0,0,10,1,292,"null","null"
E2CLTk8PKB1jMPtQwwnpJYKezcezgJzkMMCKJymmvFCp,ACTIVE,0,0.0003901963025,0.3480419959,0.001121118449,0.375,0.625,GAIN_0_TO_10,8,8,0,0,0,8,0,293,"null","null"
Cq18RxzvtAXuEzGnX72oD2tx37odc3KUANBM3MugTxTt,ACTIVE,0,0.0003520227032,0.2453823873,0.001434588306,0.1428571429,0.8571428571,GAIN_0_TO_10,7,7,0,0,0,7,0,294,"null","null"
BG69jV7qU4jjxScHs2kaFSqJHJVLwGT5W89jEFJvXUXj,ACTIVE,0,0.0003249778352,"null",0,1,0,GAIN_0_TO_10,2,2,0,0,0,2,0,295,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
Bv4DfiZ5dPKRULfS59BPxmPVn6HZtXDbpYsymNN17qtn,EXITED,1,0.0003101035292,0.1951975719,0.00158866489,0.3846153846,0.6153846154,GAIN_0_TO_10,13,13,0,0,0,13,0,296,"null","null"
3sEvBWcBNPU6R9nx9uqqtcXceBmt3BLevETGS5q4ph6e,ACTIVE,0,0.0003035100925,1.117928664,0.0002714932556,0.5555555556,0.4444444444,GAIN_0_TO_10,9,9,0,0,0,8,1,297,"null","null"
9n192YTkwCXBZLhQWxJPiXy3YUbfpDwBdgwT9wBL2vdj,ACTIVE,0,0.0003014811828,0.3484961058,0.0008650919703,0.1666666667,0.8333333333,GAIN_0_TO_10,6,6,0,0,0,6,0,298,"null","null"
GSPmbwwRGn8Uo5nTABJTjTFTBtkGmPdzJWuhrQMqrM5W,ACTIVE,0,0.00025668136,0.2929339952,0.0008762429905,0.4615384615,0.5384615385,GAIN_0_TO_10,13,13,0,0,0,13,0,299,"null","null"
3caDjLfFHTC2aZhTW1FhSeKjhURoYCTenX6EKVw4ZvFq,ACTIVE,0,0.0002318085599,0.1885249701,0.001229590753,0.5,0.5,GAIN_0_TO_10,8,8,0,0,0,8,0,300,"null","null"
FyFQwcR9A8kJoANAQBVPZ3FSiCJn4PawTsXZB3EZmFqw,ACTIVE,0,0.0002158094002,0.06842224289,0.003154082519,0.5454545455,0.4545454545,GAIN_0_TO_10,11,11,0,0,0,11,0,301,"null","null"
6CWfVr1jbEM19g8xh8Lg1d8Fmv4juocy2fBr9jB9CwTZ,ACTIVE,0,0.0002001950495,0.2363080642,0.0008471782383,0.25,0.75,GAIN_0_TO_10,12,12,0,0,0,12,0,302,"null","null"
CP7jeyosohgiLNQc32VwfMLqrb7LZaCfknpLGDfiCgJj,EXITED,1,0.0001764573747,0.3913162473,0.0004509329114,0.25,0.75,GAIN_0_TO_10,12,12,0,0,0,12,0,303,"null","null"
GKaEtDBux8iyLFfo5onP5s3JoYW1GQU7wK9g2uk31gE9,ACTIVE,0,0.000175034858,0.2365330112,0.0007400018167,0.2222222222,0.7777777778,GAIN_0_TO_10,9,9,0,0,0,9,0,304,"null","null"
8Z5LeC2sdEZ2iiDcCY2N8iAWw8xsXqyk3kizt6ecrSXi,EXITED,1,0.000137568014,0.7069852584,0.0001945839922,0.3333333333,0.6666666667,GAIN_0_TO_10,6,6,0,0,0,6,0,305,"null","null"
Ay5wu3CdWSAMET6hcB5kY2sGMEX5UkW7gfuVyVr266TU,ACTIVE,0,0.0001341331318,0.201322081,0.0006662614011,0.3333333333,0.6666666667,GAIN_0_TO_10,9,9,0,0,0,9,0,306,"null","null"
EmMJ66ziEz3hE4MakWo7seGVxgxeJi5HdnLaBxzeBbGE,ACTIVE,0,0.0001225905647,0.2716870933,0.0004512196853,0.25,0.75,GAIN_0_TO_10,8,8,0,0,0,7,1,307,"null","null"
AmifktnNpBGUCFCHbvBn5J1G3rFE56LkmwA4EXroUtM7,ACTIVE,0,0.0001164073138,0.07481677278,0.001555898624,0.5555555556,0.4444444444,GAIN_0_TO_10,9,9,0,0,0,8,1,308,"null","null"
CYGiyZuzzsAhx5PMaCFWYey1mdVTT3X9VkijedpyypTX,EXITED,1,0.0001140073597,0.09099062047,0.001252957273,0.2941176471,0.7058823529,GAIN_0_TO_10,17,17,0,0,0,17,0,309,"null","null"
CyDaEK8EBeP8sNJED5zHjVzTxeZ8ndQtNyhUxkC1Ng4M,EXITED,1,0.0001068665556,0.5345203402,0.0001999298203,0.2222222222,0.3333333333,GAIN_0_TO_10,9,9,0,0,0,9,0,310,"null","null"
5RfoHbFNcFRv7sAe2jU2eQZSfCmnB3R9HSuj7acKXNPb,ACTIVE,0,0.0001059217219,0.1011312743,0.001047368607,0.1538461538,0.8461538462,GAIN_0_TO_10,13,13,0,0,0,13,0,311,"null","null"
GkoRAmpHVkgyX1xdyQeuvNwT7DTP1MSSzQWnmkbmpP9P,EXITED,1,0.0001011080021,0.1126625214,0.0008974413213,0.2857142857,0.7142857143,GAIN_0_TO_10,7,7,0,0,0,7,0,312,"null","null"
F48KcDdVo6HLQRKGZK5vpcZpFYFbpJoJkq9T5gorBdCW,ACTIVE,0,0.0001001703158,0.1122025958,0.0008927629088,0.3,0.7,GAIN_0_TO_10,10,10,0,0,0,10,0,313,"null","null"
66TstbJQQgBb2qFCx4bicSH1SP61VbMmSXugbGjSbaQh,EXITED,1,0.00009637175372,0.3166891752,0.0003043102237,0.1,0.9,GAIN_0_TO_10,11,10,1,0.09090909091,0,11,0,314,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
6aKRnpM68TnWPhwDDfRVErY4cyRvPcUVXSwnNiGGgR2A,ACTIVE,0,0.00008170766159,0.1649512393,0.000495344333,0.2857142857,0.7142857143,GAIN_0_TO_10,7,7,0,0,0,7,0,315,"null","null"
JU6i8fBNaRU4M2Q2Aw3UQJuax79wjT2j13x7H1E23AN,ACTIVE,0,0.00007671196763,0.1261725676,0.0006079924434,0.3333333333,0.6666666667,GAIN_0_TO_10,6,6,0,0,0,6,0,316,"null","null"
Ba9UiANLx1oUybRSx9CCfcd9r69oj29h6XvEUnzUUiLb,ACTIVE,0,0.00001775478416,1.152911686,0.00001539995159,0.5714285714,0.4285714286,GAIN_0_TO_10,7,7,0,0,0,3,4,317,"null","null"
ArcM4aF9tq8ptsc24gqd7sMb6BegMrY76TFzE9WV1CQU,EXITED,1,0.00001381483119,0.6107346284,0.00002262002276,0.2727272727,0.7272727273,GAIN_0_TO_10,11,11,0,0,0,11,0,318,"null","null"
GkkA3qQdtygtYg18chFHrLutevTNwimnSRPKpoJrvWrM,ACTIVE,0,0.00001297374445,0.01095770355,0.001183983888,0.4,0.6,GAIN_0_TO_10,10,10,0,0,0,10,0,319,"null","null"
8FsRnkvBRHuRaSx9mEnL1z9hWGbAa4A8HDZhyEWW51fh,ACTIVE,0,0.00001053694793,0.8145260233,0.00001293629379,0.4,0.6,GAIN_0_TO_10,5,5,0,0,0,4,1,320,"null","null"
F8zUwNBsR9b1Cvqvxs9gQpxjvywW5hyUpNVp3LGSeG55,EXITED,1,0.000009249862179,0.3127091325,0.00002957976348,0.25,0.75,GAIN_0_TO_10,6,4,2,0.3333333333,0,6,0,321,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
ABd7z2Z83487XZ7wKMafAwuFQr4jDpMuJcV1CsHrtBMj,ACTIVE,0,0,"null",0,0,0,BREAKEVEN,33,1,7,0.2121212121,26,7,0,322,참고: 유효한 ROI 토큰 수가 5개 미만임,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
2TnkrNoD3xiPGTYpDkFW8WAstVY1tq4y85N3h6Bf6pLb,EXITED,1,-3.905042377e-8,"null",0,0,1,LOSS_0_TO_10,13,13,0,0,0,13,0,323,"null","null"
CKLsqWoCK6GsMw8UFUUfrshSk1ubz9Gh59NCmKgbrK8w,ACTIVE,0,-2.216789075e-7,-0.01080358737,0.0000205190091,0.1470588235,0.8235294118,LOSS_0_TO_10,39,34,0,0,5,33,1,324,"null","null"
JDhvefYsfxZjqNZJ4rXGrZCboxGnVDMZcQEvnpqhdCzo,EXITED,1,-8.55497184e-7,"null",0,0,1,LOSS_0_TO_10,12,12,0,0,0,12,0,325,"null","null"
HvZsoFwpegkS73jFKZaa4EBRDbXLfpXSscWReeCGcDoH,ACTIVE,0,-0.00002508812168,-0.01929686131,0.00130011411,0.3333333333,0.6666666667,LOSS_0_TO_10,6,6,0,0,0,6,0,326,"null","null"
BPue4eKREfAkEVtBmM6tEgsqGWnGgX7KP4o1Hk4TwAVd,ACTIVE,0,-0.00002924004966,-0.03383564524,0.0008641788698,0.5,0.5,LOSS_0_TO_10,8,8,0,0,0,8,0,327,"null","null"
9TinSfkSLHsRi8f2UxJeK8Jsos9jkMqUPVJUrLJWrAFY,ACTIVE,0,-0.00003824492942,"null",0,0,1,LOSS_0_TO_10,4,4,0,0,0,4,0,328,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
BHiU4q3gYXpg8iEbW16PHHnzbwzGX1gfhbkbXS7AnQFz,ACTIVE,0,-0.00005019792873,-0.06163372935,0.0008144554819,0.5,0.5,LOSS_0_TO_10,8,8,0,0,0,8,0,329,"null","null"
J2Rr4yzL2u5ponhZxShxbmZTgwrJ63N19KMREvejyZw3,ACTIVE,0,-0.00006350777588,-0.2765490948,0.000229643767,0.4,0.6,LOSS_0_TO_10,5,5,0,0,0,5,0,330,"null","null"
AH8e5csdB1EwuExPaPEvs6oD38KQ6mTZ2BmvvstXksrs,EXITED,1,-0.00007430913162,-0.2474694562,0.0003002759724,0.2,0.8,LOSS_0_TO_10,5,5,0,0,0,5,0,331,"null","null"
RZTCqSW2qss29uWpZSDsJuq4sedpbE5sB5Kk3oEKuVg,ACTIVE,0,-0.00007958022543,-0.1668401261,0.0004769849274,0.3333333333,0.6666666667,LOSS_0_TO_10,3,3,0,0,0,3,0,332,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
AiMJp5zWCxoUDGXLD83PAQRQga7SppnnoeNHMZ8HJrpf,ACTIVE,0,-0.0001440890473,-0.2081874137,0.0006921121921,0.1111111111,0.8888888889,LOSS_0_TO_10,9,9,0,0,0,9,0,333,"null","null"
B7MunJ2G8GCB2KRqY6Ad3rhBFJ1GA3ZjbriHNauYz1JZ,EXITED,1,-0.0001456320285,-0.317279383,0.0004590024953,0.3076923077,0.6923076923,LOSS_0_TO_10,13,13,0,0,0,11,2,334,"null","null"
C6FjpuxPPicAstZMBvegPkjoukbaDo73Xu5DGL1wefRF,ACTIVE,0,-0.0001571618096,-0.2613528251,0.0006013396243,0.25,0.75,LOSS_0_TO_10,4,4,0,0,0,4,0,335,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
2wNZaP1qhjCJ3hVzQfWs9Xj58V5177siPCLH88AKdYHE,ACTIVE,0,-0.0001640491996,-0.200248758,0.0008192270516,0.2727272727,0.7272727273,LOSS_0_TO_10,11,11,0,0,0,10,1,336,"null","null"
BuEiCHTErsNjU7ETYNkzjCE9qr6Ahwx2Ev6CpueEQELp,ACTIVE,0,-0.0001733307047,-0.29365639,0.0005902500698,0.25,0.75,LOSS_0_TO_10,4,4,0,0,0,4,0,337,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
5tqNoTxn8JCbxWai8Si3NCgJoKJQebDDBGqXe1QD4yCP,ACTIVE,0,-0.000173814915,-0.1639728642,0.001060022436,0.2727272727,0.7272727273,LOSS_0_TO_10,11,11,0,0,0,11,0,338,"null","null"
dQF87AXTgm9xkp3XMV1JxuBn7eyMHkgy7hAbyXG2VjU,ACTIVE,0,-0.0001999895444,-0.003680433527,0.05433858348,0.5882352941,0.3529411765,LOSS_0_TO_10,17,17,0,0,1,16,0,339,"null","null"
GgiMH5mvN2fyv2aEKZ67PTMFEeLRQ1uAtTKDYtx27KG7,ACTIVE,0,-0.0002046390205,-0.123799242,0.0016529909,0.375,0.625,LOSS_0_TO_10,8,8,0,0,0,8,0,340,"null","null"
AfQczQuBZRTH5BhFxs7vwUCGqYkUKjtThxTPqntmpbe5,ACTIVE,0,-0.0002046655168,-1.800529043,0.0001136696559,0.2,0.8,LOSS_0_TO_10,5,5,0,0,0,5,0,341,"null","null"
8KBvCo9H6uPBo99xeAU1qa5xQJmzUFoMhXvkaJ6R6CNu,ACTIVE,0,-0.0002061393444,-0.7760234133,0.0002656354703,0.125,0.875,LOSS_0_TO_10,8,8,0,0,0,8,0,342,"null","null"
3kYcwqRXoUz12aa7g6HLvWXNhpwX7GDnFu7Dv59YUiMD,ACTIVE,0,-0.0002220211381,-0.1181628181,0.001878942476,0.6666666667,0.3333333333,LOSS_0_TO_10,6,6,0,0,0,6,0,343,"null","null"
BA4TVF7znLAa1CtSf2m63Zu424a9JdkpbyMxdWmy7BFQ,ACTIVE,0,-0.0002424365455,-3.16227766,0.00007666516718,0,0.9090909091,LOSS_0_TO_10,11,11,0,0,1,10,0,344,"null","null"
H2efa9bDxQEKKbCocwHR5GuEwrE7F361dL6ExAjTuakc,ACTIVE,0,-0.0002455562569,-0.1022153254,0.002402342857,0.5,0.5,LOSS_0_TO_10,12,12,0,0,0,12,0,345,"null","null"
98V5suy9WVP5NLkaaMiHam7cQQsQ4MBqPqdwWr3j6khu,ACTIVE,0,-0.0002718022037,-1.670115368,0.0001627445677,0.125,0.875,LOSS_0_TO_10,8,8,0,0,0,8,0,346,"null","null"
6JmjgFCG2Aq6f7yLGLiiPTbQsWi7Y4HWd1Xx1NGQyXvZ,ACTIVE,0,-0.0003060591928,-0.2035301773,0.001503753383,0.3076923077,0.6923076923,LOSS_0_TO_10,13,13,0,0,0,13,0,347,"null","null"
CK5hNh7UTEpZ7Qke3y64Hhvmw7ZBHYVCorKQ64uSJb8Z,ACTIVE,0,-0.0003100215454,-0.5731776175,0.0005408821558,0.25,0.75,LOSS_0_TO_10,8,8,0,0,0,8,0,348,"null","null"
JE63vuh2ii6FLQxhGzYvT4S92Md9nXGrdd51tHCJgfvw,EXITED,1,-0.0003138403169,-0.2586634458,0.001213315302,0.07142857143,0.9285714286,LOSS_0_TO_10,14,14,0,0,0,14,0,349,"null","null"
45WpoyF5MY13xq62TcPLpkf37LXHH7cqgY8iTFAVcRpV,ACTIVE,0,-0.0003225075676,-0.2386597892,0.001351327631,0.2,0.8,LOSS_0_TO_10,15,15,0,0,0,15,0,350,"null","null"
3b4TL8G6CKFfJotCMop5UyeuuCcRztrjPob2a2LskTir,ACTIVE,0,-0.0003249051407,-0.1909186295,0.001701799042,0.4285714286,0.5714285714,LOSS_0_TO_10,7,7,0,0,0,7,0,351,"null","null"
HRga7omridz4JsqUcig8yrGaFCSMDcCwzg5hq3xMrf73,ACTIVE,0,-0.0003342505678,-0.6436609915,0.0005192959837,0.3333333333,0.6666666667,LOSS_0_TO_10,9,9,0,0,0,9,0,352,"null","null"
5mpaBmt12E35vLDQv4s4yMaowqs314qxFpfHvXBgRA5q,EXITED,1,-0.0003658626394,-3.110938863,0.0001176052168,0.09090909091,0.9090909091,LOSS_0_TO_10,11,11,0,0,0,11,0,353,"null","null"
iqHuDeWHqFKBK71aDqJmJJ3mrn76L999WDALrJyY58P,EXITED,1,-0.0004032122071,-0.1025812302,0.003930662619,0.3333333333,0.6666666667,LOSS_0_TO_10,15,15,0,0,0,15,0,354,"null","null"
VLXcM3N5ur3d9F2t4q3BUBHXJqqqYSQnHevrMAfRDMD,ACTIVE,0,-0.0005113014907,-1.228528706,0.0004161901047,0.25,0.75,LOSS_0_TO_10,4,4,0,0,0,4,0,355,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
5tpZRXfrie2B9KvMehnJghzzpdcrMt4NjVZ5FomCqA2T,EXITED,1,-0.0005147381669,-0.0009514517274,0.5410029244,0.4,0.6,LOSS_0_TO_10,11,10,0,0,1,9,1,356,"null","null"
7faSxoYEGwmq2UxXKc4zA4cPaDuv5g2PU8BrjNDn8q8W,EXITED,1,-0.0005167228358,-0.3624400395,0.001425678125,0.1666666667,0.8333333333,LOSS_0_TO_10,12,12,0,0,0,12,0,357,"null","null"
4ZEMJVGEQFoKhViosEZ5UE3SkZ5ztZNm2FqoD2EFpAC4,ACTIVE,0,-0.0006042979305,-0.3899956656,0.001549499094,0.25,0.75,LOSS_0_TO_10,4,4,0,0,0,4,0,358,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
7jurgdHgENyWm5hYzWQZDFotX9q5L4iGHZQgdw1xKdU3,EXITED,1,-0.0006262898471,-0.00522903153,0.1197716716,0.375,0.625,LOSS_0_TO_10,8,8,0,0,0,8,0,359,"null","null"
BacxCUH3r24n8x1MXM8EHZYP4HDrYrWakPxSzvPT2VH7,ACTIVE,0,-0.0006285988791,-0.9548912986,0.0006582936508,0.1428571429,0.7142857143,LOSS_0_TO_10,7,7,0,0,1,6,0,360,"null","null"
7FVMk2KQqvgX35Txd8jPTQW5917Ju1JoYcqiEf2Lw9KV,ACTIVE,0,-0.0006374722697,-0.2612259154,0.002440310215,0.3,0.7,LOSS_0_TO_10,10,10,0,0,0,10,0,361,"null","null"
8KMvzvsvz1eio32VPSRQgPT9HMqK26iDLVrDtahNvun3,EXITED,1,-0.0007162191418,-0.1156356754,0.006193755858,0.5,0.5,LOSS_0_TO_10,4,4,0,0,0,4,0,362,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
2asg8DfGpQ2yYrkxBu6cc8VDaH5sVS3nmQ7w7Z6KsvJs,ACTIVE,0,-0.0007515234311,-0.2689876559,0.002793895611,0.6153846154,0.3846153846,LOSS_0_TO_10,13,13,0,0,0,12,1,363,"null","null"
78b3y1KRBxHb8oDP2nkrr8YrTJRMLXAqKVBAu445S4Wm,ACTIVE,0,-0.0007847737832,-0.8769678364,0.0008948717965,0.3,0.7,LOSS_0_TO_10,10,10,0,0,0,10,0,364,"null","null"
4ubGX3ryn9QP1HyvfvP5TJ3bKwR8UWPciWhaiXQYMKFD,ACTIVE,0,-0.0008152427003,-0.6029976058,0.001351983312,0.25,0.75,LOSS_0_TO_10,8,8,0,0,0,8,0,365,"null","null"
E4tftVTHqZHXFYnQV1pi32UxRbE1pRwJzegeqfngw8aU,ACTIVE,0,-0.0008343272091,-0.3123368575,0.002671241607,0.5,0.5,LOSS_0_TO_10,10,10,0,0,0,10,0,366,"null","null"
EQyZCC2rUemTSE8HAphPU3L793JC3PdQLNiEJ3j1gHhX,ACTIVE,0,-0.0008469287398,-1.029773476,0.0008224417893,0.3333333333,0.6666666667,LOSS_0_TO_10,9,9,0,0,0,9,0,367,"null","null"
7onZZcdAGBi4n3kHjKw9xNwWdAGcCD6bBfRpQiLhAyJY,ACTIVE,0,-0.000849595358,-1.243523191,0.0006832163358,0.375,0.625,LOSS_0_TO_10,8,8,0,0,0,8,0,368,"null","null"
HMKGmhi9P95q44W3hurfut3ZdRaCi4oqZ3ry2YSU9L2V,ACTIVE,0,-0.0009830160296,-0.949596746,0.001035193132,0.25,0.75,LOSS_0_TO_10,8,8,0,0,0,8,0,369,"null","null"
3tXMdG1zyZ5qnnGhLe5ye7D9hrY38ATSS49nmQcCKmB7,ACTIVE,0,-0.001089476986,-0.3729512784,0.002921231402,0.2,0.8,LOSS_0_TO_10,5,5,0,0,0,5,0,370,"null","null"
75Ji4AyQGGb9pCNd1oBdtcwJZ5HTixMvH1NENEx4GQ56,ACTIVE,0,-0.001091163806,-0.6521339232,0.001673220434,0.3636363636,0.6363636364,LOSS_0_TO_10,11,11,0,0,0,11,0,371,"null","null"
EQnfRr1St39sVo1PNjjoc1mu8CsPxbycRTAg3XYoF1uh,EXITED,1,-0.00137024928,-0.002665502608,0.5140678819,0.3551912568,0.6448087432,LOSS_0_TO_10,194,183,0,0,11,174,9,372,"null","null"
8Yjee9C2Y2sjJgwMZasbvzngX55TziNXbk6zLnvkjzkh,ACTIVE,0,-0.002183625622,-0.00516138129,0.4230700077,0.1666666667,0.8333333333,LOSS_0_TO_10,14,6,0,0,8,5,1,373,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
AXRLMCg72gzpvWx51Vb9x98yVduPnu8dc4fwnrNzd7Yp,ACTIVE,0,-0.002277818531,-0.01813170915,0.1256262447,0.5833333333,0.3333333333,LOSS_0_TO_10,16,12,0,0,5,11,0,374,"null","null"
3JQUwbxErmbkrM7YzqkyV6rSshV5NT7RHsx5HccFukQ6,ACTIVE,0,-0.003762121338,-0.03017973058,0.1246572208,0.3043478261,0.652173913,LOSS_0_TO_10,23,23,0,0,1,21,1,375,"null","null"
4aUxhDMoP2kviXqR1eJYD6kyPGvWskYkNgXLCfF6utsy,ACTIVE,0,-0.003795537703,-0.007798972637,0.4866714989,0.130952381,0.7380952381,LOSS_0_TO_10,88,84,0,0,6,82,0,376,"null","null"
9wuUbdL2XmnXUPgHWQeSF2HrePC5cBaoBvopC2Dvz6wo,EXITED,1,-0.003893714193,-0.01143989547,0.3403627421,0.6578947368,0.3421052632,LOSS_0_TO_10,47,38,0,0,9,37,1,377,"null","null"
GTtZwLmA4HwmFTB6WGNjrcPT7au9PQum17eorNpoaGTK,ACTIVE,0,-0.004094001512,-0.008293442007,0.4936432314,0.4434782609,0.5565217391,LOSS_0_TO_10,117,115,0,0,2,115,0,378,"null","null"
EXeAhEYcrmztT1VoWwChrdBJxh1squtiZUbbWoiWUjb5,ACTIVE,0,-0.004393748615,-0.08875157041,0.04950615065,0.3636363636,0.5454545455,LOSS_0_TO_10,11,11,0,0,1,10,0,379,"null","null"
CDFa5mqxi8bBGjFX8VKwnrZNrhP6YQv89DfqxrmEt584,ACTIVE,0,-0.005716265039,-0.01680527023,0.3401471658,0.5882352941,0.4117647059,LOSS_0_TO_10,17,17,0,0,0,17,0,380,"null","null"
5Cym9wviztD5jfQHE3ZUV3W1mXSR47MA8qxUNvZK9Uft,EXITED,1,-0.005933869445,-0.01776096824,0.3340960564,0.4489795918,0.5510204082,LOSS_0_TO_10,50,49,0,0,1,48,1,381,"null","null"
EDUrVLXuLdrqei8vVtpKaxZF8J849dLf9hE85k2k2Dyt,EXITED,1,-0.006292408388,-0.005589156042,1.125824425,0.3461538462,0.6538461538,LOSS_0_TO_10,32,26,0,0,6,24,2,382,"null","null"
2L9TZ72CN4pWVBSjYCbZirLPBbCoKPbZJ638fA9S2vL3,EXITED,1,-0.006894589909,-0.04593750322,0.1500863004,0.2,0.8,LOSS_0_TO_10,5,5,0,0,0,5,0,383,"null","null"
2bXe59CwdyF1JJP3FHEXZKmpDhaYoaqUo2QGGTak3CC2,ACTIVE,0,-0.007031281508,-0.3459249564,0.02032603135,0.3870967742,0.6129032258,LOSS_0_TO_10,35,31,0,0,4,19,12,384,"null","null"
HwEagcCPU7BQCMS2iTyC6dYq6SZorxtjshs8nqbHzPxQ,ACTIVE,0,-0.007371294929,-0.03911604502,0.1884468362,0.4705882353,0.5294117647,LOSS_0_TO_10,17,17,0,0,0,16,1,385,"null","null"
CTBsFnnZXhGH4UB3mPzZEEEezygoKRMfvf2jsaSi1ELK,EXITED,1,-0.007481955411,-0.02355697076,0.3176111006,0.2,0.7,LOSS_0_TO_10,13,10,0,0,4,9,0,386,"null","null"
4WrNGTybjw4GNoQjhmz9rLW9vzJ4Tag8hpqcjU2tBkBJ,ACTIVE,0,-0.008181153473,-0.03983551912,0.2053733365,0.7142857143,0.2857142857,LOSS_0_TO_10,9,7,0,0,2,7,0,387,"null","null"
6s1wThQXfF8RE711KueUhcEjJFhHq4eZSVLTuJe141jq,EXITED,1,-0.009045487516,-0.03582098784,0.252519209,0.5,0.5,LOSS_0_TO_10,7,6,0,0,1,6,0,388,"null","null"
DSCC6oXvH3hGgYiYvgpRcDzgDoiEVUj929BaGonifgxz,ACTIVE,0,-0.009493258399,-0.01862479703,0.5097107036,0.46,0.54,LOSS_0_TO_10,163,150,0,0,13,145,5,389,"null","null"
HKfGVWdnCTu1qUcn8n5BEHGFyTebVX3rdMnteqcNWykg,EXITED,1,-0.01001544297,-0.02291901801,0.4369926742,0.3529411765,0.6470588235,LOSS_0_TO_10,20,17,0,0,3,17,0,390,"null","null"
AU7cYGqSQyHZQmqTRjojsm2vUoSQKYr8ttaKgDC95QvJ,ACTIVE,0,-0.01071438264,-0.1485939592,0.07210510236,0.125,0.75,LOSS_0_TO_10,16,16,0,0,2,14,0,391,"null","null"
